frequency_hz,magnitude,magnitude_normalized
0.000000,1.140564,0.004878
2.929688,1.149810,0.004917
5.859375,1.156435,0.004946
8.789062,1.179852,0.005046
11.718750,1.195099,0.005111
14.648438,1.201459,0.005138
17.578125,1.263254,0.005402
20.507812,1.315668,0.005627
23.437500,1.433418,0.006130
26.367188,1.512880,0.006470
29.296875,1.528226,0.006536
32.226562,3.104977,0.013279
35.156250,1.700757,0.007274
38.085938,9.045231,0.038683
41.015625,7.734380,0.033077
43.945312,18.468536,0.078983
46.875000,1.499613,0.006413
49.804688,1.860530,0.007957
52.734375,0.671697,0.002873
55.664062,2.571374,0.010997
58.593750,3.299150,0.014109
61.523438,2.090273,0.008939
64.453125,2.504063,0.010709
67.382812,2.928722,0.012525
70.312500,2.332863,0.009977
73.242188,0.647498,0.002769
76.171875,3.309475,0.014153
79.101562,5.299643,0.022665
82.031250,6.859178,0.029334
84.960938,2.445973,0.010461
87.890625,0.371106,0.001587
90.820312,1.436038,0.006141
93.750000,0.488638,0.002090
96.679688,0.732448,0.003132
99.609375,0.419723,0.001795
102.539062,0.139816,0.000598
105.468750,0.955219,0.004085
108.398438,0.465697,0.001992
111.328125,0.714784,0.003057
114.257812,0.531561,0.002273
117.187500,0.991531,0.004240
120.117188,0.384345,0.001644
123.046875,0.216784,0.000927
125.976562,0.350442,0.001499
128.906250,0.754465,0.003227
131.835938,0.680654,0.002911
134.765625,0.554378,0.002371
137.695312,0.688950,0.002946
140.625000,1.206846,0.005161
143.554688,1.224544,0.005237
146.484375,0.616646,0.002637
149.414062,0.537967,0.002301
152.343750,0.639452,0.002735
155.273438,0.461760,0.001975
158.203125,0.181791,0.000777
161.132812,0.601620,0.002573
164.062500,0.258934,0.001107
166.992188,0.455040,0.001946
169.921875,1.464835,0.006265
172.851562,1.512526,0.006469
175.781250,0.653667,0.002795
178.710938,0.423527,0.001811
181.640625,1.040988,0.004452
184.570312,0.702261,0.003003
187.500000,0.947893,0.004054
190.429688,1.250758,0.005349
193.359375,1.052230,0.004500
196.289062,0.791453,0.003385
199.218750,1.099189,0.004701
202.148438,0.723198,0.003093
205.078125,0.955977,0.004088
208.007812,0.798791,0.003416
210.937500,0.684965,0.002929
213.867188,1.120345,0.004791
216.796875,1.413243,0.006044
219.726562,1.247467,0.005335
222.656250,0.954352,0.004081
225.585938,1.011860,0.004327
228.515625,1.084856,0.004640
231.445312,0.798632,0.003415
234.375000,1.019824,0.004361
237.304688,0.977390,0.004180
240.234375,1.262578,0.005400
243.164062,1.051896,0.004499
246.093750,1.359224,0.005813
249.023438,1.477545,0.006319
251.953125,1.757580,0.007517
254.882812,1.694181,0.007245
257.812500,1.315318,0.005625
260.742188,1.552987,0.006642
263.671875,1.422477,0.006083
266.601562,2.370576,0.010138
269.531250,2.468699,0.010558
272.460938,2.216954,0.009481
275.390625,2.663386,0.011390
278.320312,2.846689,0.012174
281.250000,3.152318,0.013481
284.179688,3.234064,0.013831
287.109375,3.411928,0.014592
290.039062,4.018776,0.017187
292.968750,4.642141,0.019853
295.898438,5.963806,0.025505
298.828125,6.690906,0.028615
301.757812,8.945211,0.038255
304.687500,13.669726,0.058460
307.617188,25.934764,0.110914
310.546875,233.828560,1.000000
313.476562,30.977624,0.132480
316.406250,14.133895,0.060446
319.335938,8.903965,0.038079
322.265625,7.002820,0.029949
325.195312,4.979920,0.021297
328.125000,4.299500,0.018387
331.054688,3.922749,0.016776
333.984375,3.562172,0.015234
336.914062,2.945884,0.012598
339.843750,2.634433,0.011267
342.773438,2.584863,0.011055
345.703125,2.203406,0.009423
348.632812,1.626112,0.006954
351.562500,2.058503,0.008803
354.492188,1.972108,0.008434
357.421875,3.330631,0.014244
360.351562,1.914044,0.008186
363.281250,1.313576,0.005618
366.210938,1.342030,0.005739
369.140625,1.193096,0.005102
372.070312,1.006135,0.004303
375.000000,1.027114,0.004393
377.929688,1.025773,0.004387
380.859375,0.806743,0.003450
383.789062,1.056516,0.004518
386.718750,1.023224,0.004376
389.648438,1.161217,0.004966
392.578125,0.806663,0.003450
395.507812,0.915046,0.003913
398.437500,0.599457,0.002564
401.367188,0.690197,0.002952
404.296875,1.240447,0.005305
407.226562,0.529411,0.002264
410.156250,0.750587,0.003210
413.085938,0.459796,0.001966
416.015625,0.673518,0.002880
418.945312,0.759663,0.003249
421.875000,0.389367,0.001665
424.804688,0.575366,0.002461
427.734375,0.559079,0.002391
430.664062,0.501330,0.002144
433.593750,0.583929,0.002497
436.523438,0.385848,0.001650
439.453125,0.479459,0.002050
442.382812,0.352115,0.001506
445.312500,0.222577,0.000952
448.242188,0.372022,0.001591
451.171875,0.486677,0.002081
454.101562,0.573508,0.002453
457.031250,0.496185,0.002122
459.960938,0.444249,0.001900
462.890625,0.476170,0.002036
465.820312,0.545685,0.002334
468.750000,0.462014,0.001976
471.679688,0.240142,0.001027
474.609375,0.250734,0.001072
477.539062,0.297610,0.001273
480.468750,0.453503,0.001939
483.398438,0.273732,0.001171
486.328125,0.405375,0.001734
489.257812,0.233598,0.000999
492.187500,0.334523,0.001431
495.117188,0.446597,0.001910
498.046875,0.429742,0.001838
500.976562,0.174557,0.000747
503.906250,0.327880,0.001402
506.835938,0.210477,0.000900
509.765625,0.308296,0.001318
512.695312,0.299146,0.001279
515.625000,0.226251,0.000968
518.554688,0.157460,0.000673
521.484375,0.253982,0.001086
524.414062,0.224836,0.000962
527.343750,0.209234,0.000895
530.273438,0.178426,0.000763
533.203125,0.220035,0.000941
536.132812,0.159140,0.000681
539.062500,0.257488,0.001101
541.992188,0.235654,0.001008
544.921875,0.265524,0.001136
547.851562,0.195484,0.000836
550.781250,0.213382,0.000913
553.710938,0.150807,0.000645
556.640625,0.230189,0.000984
559.570312,0.103780,0.000444
562.500000,0.124223,0.000531
565.429688,0.193772,0.000829
568.359375,0.253302,0.001083
571.289062,0.081317,0.000348
574.218750,0.147269,0.000630
577.148438,0.125956,0.000539
580.078125,0.152054,0.000650
583.007812,0.177369,0.000759
585.937500,0.039783,0.000170
588.867188,0.103403,0.000442
591.796875,0.090859,0.000389
594.726562,0.090879,0.000389
597.656250,0.103662,0.000443
600.585938,0.308677,0.001320
603.515625,0.239204,0.001023
606.445312,0.127713,0.000546
609.375000,0.261001,0.001116
612.304688,0.386949,0.001655
615.234375,0.462522,0.001978
618.164062,0.828034,0.003541
621.093750,3.389755,0.014497
624.023438,2.136175,0.009136
626.953125,0.701689,0.003001
629.882812,0.482338,0.002063
632.812500,0.356343,0.001524
635.742188,0.350650,0.001500
638.671875,0.300980,0.001287
641.601562,0.317661,0.001359
644.531250,0.171896,0.000735
647.460938,0.182868,0.000782
650.390625,0.269819,0.001154
653.320312,0.250553,0.001072
656.250000,0.093209,0.000399
659.179688,0.301833,0.001291
662.109375,0.059388,0.000254
665.039062,0.229797,0.000983
667.968750,0.182145,0.000779
670.898438,0.165850,0.000709
673.828125,0.160188,0.000685
676.757812,0.176427,0.000755
679.687500,0.180013,0.000770
682.617188,0.183763,0.000786
685.546875,0.104606,0.000447
688.476562,0.072261,0.000309
691.406250,0.142439,0.000609
694.335938,0.086895,0.000372
697.265625,0.188220,0.000805
700.195312,0.215913,0.000923
703.125000,0.098911,0.000423
706.054688,0.199655,0.000854
708.984375,0.199205,0.000852
711.914062,0.125215,0.000535
714.843750,0.144760,0.000619
717.773438,0.105466,0.000451
720.703125,0.167077,0.000715
723.632812,0.128264,0.000549
726.562500,0.153351,0.000656
729.492188,0.114950,0.000492
732.421875,0.108839,0.000465
735.351562,0.101719,0.000435
738.281250,0.110455,0.000472
741.210938,0.159319,0.000681
744.140625,0.110931,0.000474
747.070312,0.079065,0.000338
750.000000,0.134855,0.000577
752.929688,0.147407,0.000630
755.859375,0.025068,0.000107
758.789062,0.050200,0.000215
761.718750,0.115061,0.000492
764.648438,0.095677,0.000409
767.578125,0.051857,0.000222
770.507812,0.047650,0.000204
773.437500,0.061260,0.000262
776.367188,0.062065,0.000265
779.296875,0.080607,0.000345
782.226562,0.123049,0.000526
785.156250,0.113243,0.000484
788.085938,0.170276,0.000728
791.015625,0.117084,0.000501
793.945312,0.149960,0.000641
796.875000,0.138381,0.000592
799.804688,0.118693,0.000508
802.734375,0.108288,0.000463
805.664062,0.159535,0.000682
808.593750,0.173930,0.000744
811.523438,0.166935,0.000714
814.453125,0.153630,0.000657
817.382812,0.135607,0.000580
820.312500,0.151012,0.000646
823.242188,0.104562,0.000447
826.171875,0.132476,0.000567
829.101562,0.113772,0.000487
832.031250,0.141903,0.000607
834.960938,0.209312,0.000895
837.890625,0.252951,0.001082
840.820312,0.072549,0.000310
843.750000,0.174941,0.000748
846.679688,0.195375,0.000836
849.609375,0.202820,0.000867
852.539062,0.228780,0.000978
855.468750,0.234405,0.001002
858.398438,0.251790,0.001077
861.328125,0.262427,0.001122
864.257812,0.126114,0.000539
867.187500,0.318737,0.001363
870.117188,0.239955,0.001026
873.046875,0.315470,0.001349
875.976562,0.276344,0.001182
878.906250,0.273257,0.001169
881.835938,0.297118,0.001271
884.765625,0.418374,0.001789
887.695312,0.563533,0.002410
890.625000,0.500961,0.002142
893.554688,0.576690,0.002466
896.484375,0.466578,0.001995
899.414062,0.514872,0.002202
902.343750,0.601513,0.002572
905.273438,0.684877,0.002929
908.203125,0.743136,0.003178
911.132812,0.761645,0.003257
914.062500,0.904273,0.003867
916.992188,1.114510,0.004766
919.921875,1.273684,0.005447
922.851562,1.584211,0.006775
925.781250,2.364171,0.010111
928.710938,3.399802,0.014540
931.640625,8.262753,0.035337
934.570312,26.413631,0.112962
937.500000,4.963295,0.021226
940.429688,2.752249,0.011770
943.359375,1.824453,0.007803
946.289062,1.551410,0.006635
949.218750,1.214680,0.005195
952.148438,1.055464,0.004514
955.078125,0.994711,0.004254
958.007812,0.694120,0.002968
960.937500,0.917985,0.003926
963.867188,0.705740,0.003018
966.796875,0.454085,0.001942
969.726562,0.718142,0.003071
972.656250,0.567263,0.002426
975.585938,0.517701,0.002214
978.515625,0.378472,0.001619
981.445312,0.545885,0.002335
984.375000,0.402493,0.001721
987.304688,0.412328,0.001763
990.234375,0.368337,0.001575
993.164062,0.337306,0.001443
996.093750,0.427701,0.001829
999.023438,0.412816,0.001765
1001.953125,0.222120,0.000950
1004.882812,0.315582,0.001350
1007.812500,0.204369,0.000874
1010.742188,0.298964,0.001279
1013.671875,0.243014,0.001039
1016.601562,0.236515,0.001011
1019.531250,0.278040,0.001189
1022.460938,0.231686,0.000991
1025.390625,0.205269,0.000878
1028.320312,0.335668,0.001436
1031.250000,0.188963,0.000808
1034.179688,0.300303,0.001284
1037.109375,0.213538,0.000913
1040.039062,0.223580,0.000956
1042.968750,0.177282,0.000758
1045.898438,0.248768,0.001064
1048.828125,0.218872,0.000936
1051.757812,0.150492,0.000644
1054.687500,0.219589,0.000939
1057.617188,0.211737,0.000906
1060.546875,0.196747,0.000841
1063.476562,0.182314,0.000780
1066.406250,0.184646,0.000790
1069.335938,0.189971,0.000812
1072.265625,0.163431,0.000699
1075.195312,0.218711,0.000935
1078.125000,0.189467,0.000810
1081.054688,0.184021,0.000787
1083.984375,0.208173,0.000890
1086.914062,0.126879,0.000543
1089.843750,0.136029,0.000582
1092.773438,0.165762,0.000709
1095.703125,0.120849,0.000517
1098.632812,0.207460,0.000887
1101.562500,0.134616,0.000576
1104.492188,0.116182,0.000497
1107.421875,0.182542,0.000781
1110.351562,0.128454,0.000549
1113.281250,0.169431,0.000725
1116.210938,0.161481,0.000691
1119.140625,0.126615,0.000541
1122.070312,0.095161,0.000407
1125.000000,0.200478,0.000857
1127.929688,0.157841,0.000675
1130.859375,0.093443,0.000400
1133.789062,0.094291,0.000403
1136.718750,0.044464,0.000190
1139.648438,0.164816,0.000705
1142.578125,0.148604,0.000636
1145.507812,0.166735,0.000713
1148.437500,0.073644,0.000315
1151.367188,0.093208,0.000399
1154.296875,0.155391,0.000665
1157.226562,0.088877,0.000380
1160.156250,0.139187,0.000595
1163.085938,0.097165,0.000416
1166.015625,0.094953,0.000406
1168.945312,0.153326,0.000656
1171.875000,0.129958,0.000556
1174.804688,0.109302,0.000467
1177.734375,0.100539,0.000430
1180.664062,0.110468,0.000472
1183.593750,0.085707,0.000367
1186.523438,0.183746,0.000786
1189.453125,0.080832,0.000346
1192.382812,0.198750,0.000850
1195.312500,0.096399,0.000412
1198.242188,0.182019,0.000778
1201.171875,0.162304,0.000694
1204.101562,0.135579,0.000580
1207.031250,0.116648,0.000499
1209.960938,0.122307,0.000523
1212.890625,0.105039,0.000449
1215.820312,0.117070,0.000501
1218.750000,0.117533,0.000503
1221.679688,0.128331,0.000549
1224.609375,0.190858,0.000816
