frequency_hz,magnitude,magnitude_normalized
0.000000,10.905182,0.018785
2.929688,10.938873,0.018843
5.859375,10.978576,0.018911
8.789062,10.790604,0.018588
11.718750,10.939702,0.018844
14.648438,11.087966,0.019100
17.578125,10.802230,0.018608
20.507812,11.087715,0.019099
23.437500,11.783737,0.020298
26.367188,10.753827,0.018524
29.296875,12.247603,0.021097
32.226562,9.181926,0.015817
35.156250,22.970802,0.039569
38.085938,20.435806,0.035202
41.015625,10.347683,0.017825
43.945312,46.033577,0.079296
46.875000,13.292148,0.022897
49.804688,29.961222,0.051610
52.734375,19.263362,0.033183
55.664062,38.239173,0.065870
58.593750,22.052987,0.037988
61.523438,44.085589,0.075941
64.453125,111.281149,0.191690
67.382812,51.813255,0.089252
70.312500,25.490988,0.043910
73.242188,14.497124,0.024972
76.171875,23.740289,0.040894
79.101562,12.637019,0.021768
82.031250,20.955943,0.036098
84.960938,26.691120,0.045977
87.890625,23.001500,0.039622
90.820312,22.952098,0.039537
93.750000,29.326038,0.050516
96.679688,26.838958,0.046232
99.609375,30.887751,0.053206
102.539062,36.027832,0.062061
105.468750,36.003373,0.062018
108.398438,40.504442,0.069772
111.328125,47.035889,0.081023
114.257812,49.120082,0.084613
117.187500,68.891874,0.118671
120.117188,84.041338,0.144767
123.046875,119.102889,0.205164
125.976562,199.552164,0.343744
128.906250,580.526360,1.000000
131.835938,578.613720,0.996705
134.765625,192.700111,0.331940
137.695312,117.541117,0.202473
140.625000,79.141811,0.136328
143.554688,64.466866,0.111049
146.484375,45.891608,0.079052
149.414062,42.009092,0.072364
152.343750,37.046549,0.063815
155.273438,30.928825,0.053277
158.203125,29.337015,0.050535
161.132812,26.659625,0.045923
164.062500,24.034566,0.041401
166.992188,21.065997,0.036288
169.921875,19.229239,0.033124
172.851562,17.507932,0.030159
175.781250,14.762009,0.025429
178.710938,20.568118,0.035430
181.640625,17.932748,0.030890
184.570312,15.937468,0.027453
187.500000,14.355241,0.024728
190.429688,16.777023,0.028900
193.359375,21.690408,0.037363
196.289062,127.135552,0.219000
199.218750,18.057563,0.031105
202.148438,12.947415,0.022303
205.078125,10.407710,0.017928
208.007812,10.106774,0.017410
210.937500,9.876596,0.017013
213.867188,9.577886,0.016499
216.796875,9.194652,0.015838
219.726562,8.525296,0.014685
222.656250,8.243014,0.014199
225.585938,8.128797,0.014002
228.515625,8.568262,0.014759
231.445312,8.245324,0.014203
234.375000,7.917002,0.013638
237.304688,7.663220,0.013200
240.234375,8.105047,0.013962
243.164062,7.565385,0.013032
246.093750,8.235691,0.014187
249.023438,9.102581,0.015680
251.953125,10.151997,0.017488
254.882812,9.703833,0.016716
257.812500,14.445716,0.024884
260.742188,77.122236,0.132849
263.671875,6.282370,0.010822
266.601562,2.639235,0.004546
269.531250,1.067418,0.001839
272.460938,2.495303,0.004298
275.390625,3.428835,0.005906
278.320312,4.097234,0.007058
281.250000,3.401312,0.005859
284.179688,4.199369,0.007234
287.109375,4.777288,0.008229
290.039062,4.294172,0.007397
292.968750,4.414494,0.007604
295.898438,4.715728,0.008123
298.828125,5.621240,0.009683
301.757812,4.891738,0.008426
304.687500,5.767925,0.009936
307.617188,7.190961,0.012387
310.546875,5.583959,0.009619
313.476562,7.804191,0.013443
316.406250,8.911084,0.015350
319.335938,11.924544,0.020541
322.265625,20.449676,0.035226
325.195312,61.153271,0.105341
328.125000,51.374315,0.088496
331.054688,17.766186,0.030604
333.984375,11.473637,0.019764
336.914062,8.048980,0.013865
339.843750,5.278673,0.009093
342.773438,5.279097,0.009094
345.703125,3.940093,0.006787
348.632812,4.020558,0.006926
351.562500,2.695580,0.004643
354.492188,2.650833,0.004566
357.421875,3.080887,0.005307
360.351562,2.875336,0.004953
363.281250,1.989899,0.003428
366.210938,1.998612,0.003443
369.140625,2.723210,0.004691
372.070312,2.717582,0.004681
375.000000,2.023585,0.003486
377.929688,2.397452,0.004130
380.859375,2.944393,0.005072
383.789062,3.985636,0.006866
386.718750,1.609679,0.002773
389.648438,4.393567,0.007568
392.578125,15.769178,0.027164
395.507812,2.955028,0.005090
398.437500,3.267302,0.005628
401.367188,2.559060,0.004408
404.296875,2.246605,0.003870
407.226562,1.758836,0.003030
410.156250,2.350213,0.004048
413.085938,2.208615,0.003805
416.015625,2.061153,0.003550
418.945312,1.760743,0.003033
421.875000,1.603920,0.002763
424.804688,1.658339,0.002857
427.734375,1.528219,0.002632
430.664062,1.984445,0.003418
433.593750,1.542117,0.002656
436.523438,1.781475,0.003069
439.453125,1.650787,0.002844
442.382812,1.651681,0.002845
445.312500,1.725383,0.002972
448.242188,1.815195,0.003127
451.171875,1.561801,0.002690
454.101562,1.474116,0.002539
457.031250,3.658927,0.006303
459.960938,2.152984,0.003709
462.890625,1.836581,0.003164
465.820312,1.611406,0.002776
468.750000,1.552283,0.002674
471.679688,1.426845,0.002458
474.609375,1.464769,0.002523
477.539062,2.073346,0.003571
480.468750,1.659241,0.002858
483.398438,1.547169,0.002665
486.328125,1.808714,0.003116
489.257812,1.671181,0.002879
492.187500,1.212598,0.002089
495.117188,1.278145,0.002202
498.046875,1.513396,0.002607
500.976562,1.562235,0.002691
503.906250,1.267899,0.002184
506.835938,1.682573,0.002898
509.765625,1.672481,0.002881
512.695312,1.600043,0.002756
515.625000,1.664284,0.002867
518.554688,1.936044,0.003335
521.484375,3.962198,0.006825
524.414062,3.801858,0.006549
527.343750,1.755762,0.003024
530.273438,1.132712,0.001951
533.203125,1.050644,0.001810
536.132812,1.185030,0.002041
539.062500,1.163686,0.002005
541.992188,1.106807,0.001907
544.921875,1.303498,0.002245
547.851562,1.050921,0.001810
550.781250,0.988315,0.001702
553.710938,1.317591,0.002270
556.640625,1.096182,0.001888
559.570312,1.057426,0.001821
562.500000,0.816107,0.001406
565.429688,0.972001,0.001674
568.359375,1.310066,0.002257
571.289062,1.083582,0.001867
574.218750,0.928372,0.001599
577.148438,1.012459,0.001744
580.078125,1.150256,0.001981
583.007812,0.749290,0.001291
585.937500,1.230928,0.002120
588.867188,14.691841,0.025308
591.796875,1.601070,0.002758
594.726562,1.181782,0.002036
597.656250,1.247954,0.002150
600.585938,1.066236,0.001837
603.515625,1.219577,0.002101
606.445312,0.976160,0.001682
609.375000,0.896804,0.001545
612.304688,1.020693,0.001758
615.234375,0.863910,0.001488
618.164062,0.785946,0.001354
621.093750,0.769168,0.001325
624.023438,0.669370,0.001153
626.953125,0.940771,0.001621
629.882812,0.512784,0.000883
632.812500,0.569644,0.000981
635.742188,0.697878,0.001202
638.671875,0.314369,0.000542
641.601562,0.112406,0.000194
644.531250,0.133048,0.000229
647.460938,0.654717,0.001128
650.390625,1.739976,0.002997
653.320312,9.697464,0.016705
656.250000,6.612154,0.011390
659.179688,3.459462,0.005959
662.109375,2.333698,0.004020
665.039062,1.942704,0.003346
667.968750,1.691932,0.002914
670.898438,1.625395,0.002800
673.828125,1.152413,0.001985
676.757812,1.302496,0.002244
679.687500,1.348876,0.002324
682.617188,1.297076,0.002234
685.546875,1.229722,0.002118
688.476562,1.197113,0.002062
691.406250,0.941867,0.001622
694.335938,1.336353,0.002302
697.265625,1.237156,0.002131
700.195312,1.104026,0.001902
703.125000,1.038000,0.001788
706.054688,1.114140,0.001919
708.984375,1.101488,0.001897
711.914062,1.036398,0.001785
714.843750,1.175740,0.002025
