frequency_hz,magnitude,magnitude_normalized
0.000000,1.184158,0.071534
2.929688,1.188286,0.071784
5.859375,1.199899,0.072485
8.789062,1.222636,0.073859
11.718750,1.262121,0.076244
14.648438,1.298127,0.078419
17.578125,1.364010,0.082399
20.507812,1.345374,0.081273
23.437500,1.407667,0.085036
26.367188,1.354985,0.081854
29.296875,1.082308,0.065382
32.226562,1.636418,0.098855
35.156250,6.243455,0.377163
38.085938,6.628707,0.400436
41.015625,2.609691,0.157650
43.945312,16.553712,1.000000
46.875000,3.651402,0.220579
49.804688,5.336193,0.322356
52.734375,3.771902,0.227858
55.664062,3.878431,0.234294
58.593750,0.966590,0.058391
61.523438,0.847971,0.051225
64.453125,1.233992,0.074545
67.382812,1.569326,0.094802
70.312500,3.458605,0.208932
73.242188,0.462087,0.027914
76.171875,2.315147,0.139857
79.101562,5.376217,0.324774
82.031250,8.257560,0.498834
84.960938,2.481100,0.149882
87.890625,0.946559,0.057181
90.820312,1.859921,0.112357
93.750000,1.029363,0.062183
96.679688,0.971520,0.058689
99.609375,2.155481,0.130211
102.539062,0.874902,0.052852
105.468750,0.897398,0.054211
108.398438,0.187427,0.011322
111.328125,1.539642,0.093009
114.257812,0.419910,0.025366
117.187500,0.336518,0.020329
120.117188,0.435133,0.026286
123.046875,0.764914,0.046208
125.976562,0.350172,0.021154
128.906250,0.353932,0.021381
131.835938,0.411003,0.024828
134.765625,0.350082,0.021148
137.695312,0.801155,0.048397
140.625000,0.305333,0.018445
143.554688,0.533075,0.032203
146.484375,0.204886,0.012377
149.414062,0.413057,0.024953
152.343750,0.571545,0.034527
155.273438,0.244396,0.014764
158.203125,0.264927,0.016004
161.132812,0.431637,0.026075
164.062500,0.232569,0.014049
166.992188,0.054228,0.003276
169.921875,0.189151,0.011426
172.851562,0.347175,0.020973
175.781250,0.179106,0.010820
178.710938,0.386266,0.023334
181.640625,0.303274,0.018321
184.570312,0.168039,0.010151
187.500000,0.262868,0.015880
190.429688,0.238949,0.014435
193.359375,0.311413,0.018812
196.289062,0.268753,0.016235
199.218750,0.260335,0.015727
202.148438,0.133017,0.008035
205.078125,0.333469,0.020145
208.007812,0.092442,0.005584
210.937500,0.232100,0.014021
213.867188,0.216481,0.013078
216.796875,0.144131,0.008707
219.726562,0.195042,0.011782
222.656250,0.350528,0.021175
225.585938,0.218602,0.013206
228.515625,0.159447,0.009632
231.445312,0.071601,0.004325
234.375000,0.226488,0.013682
237.304688,0.182453,0.011022
240.234375,0.411528,0.024860
243.164062,0.186068,0.011240
246.093750,0.155513,0.009394
249.023438,0.138995,0.008397
251.953125,0.175504,0.010602
254.882812,0.187247,0.011312
257.812500,0.157840,0.009535
260.742188,0.188829,0.011407
263.671875,0.132686,0.008015
266.601562,0.206281,0.012461
269.531250,0.112178,0.006777
272.460938,0.167915,0.010144
275.390625,0.154793,0.009351
278.320312,0.166285,0.010045
281.250000,0.140309,0.008476
284.179688,0.146886,0.008873
287.109375,0.263486,0.015917
290.039062,0.165613,0.010005
292.968750,0.061339,0.003705
295.898438,0.269950,0.016308
298.828125,0.240001,0.014498
301.757812,0.170863,0.010322
304.687500,0.245516,0.014831
307.617188,0.130686,0.007895
310.546875,0.092861,0.005610
313.476562,0.223843,0.013522
316.406250,0.133695,0.008076
319.335938,0.153000,0.009243
322.265625,0.196465,0.011868
325.195312,0.322457,0.019479
328.125000,0.146058,0.008823
331.054688,0.177376,0.010715
333.984375,0.119901,0.007243
336.914062,0.050972,0.003079
339.843750,0.218065,0.013173
342.773438,0.250249,0.015117
345.703125,0.138333,0.008357
348.632812,0.107353,0.006485
351.562500,0.180532,0.010906
354.492188,0.078275,0.004729
357.421875,0.089317,0.005396
360.351562,0.270272,0.016327
363.281250,0.119636,0.007227
366.210938,0.197475,0.011929
369.140625,0.186313,0.011255
372.070312,0.164348,0.009928
375.000000,0.142048,0.008581
377.929688,0.183515,0.011086
380.859375,0.266980,0.016128
383.789062,0.116617,0.007045
386.718750,0.219448,0.013257
389.648438,0.040197,0.002428
392.578125,0.196130,0.011848
395.507812,0.261519,0.015798
398.437500,0.152580,0.009217
401.367188,0.194753,0.011765
404.296875,0.151589,0.009157
407.226562,0.104191,0.006294
410.156250,0.256420,0.015490
413.085938,0.096567,0.005834
416.015625,0.123023,0.007432
418.945312,0.172980,0.010450
421.875000,0.187418,0.011322
424.804688,0.275737,0.016657
427.734375,0.173368,0.010473
430.664062,0.120746,0.007294
433.593750,0.146064,0.008824
