time_sec,amplitude
0.000000,0.000000
0.000667,0.000000
0.001333,0.000000
0.002000,0.000000
0.002667,0.000000
0.003333,0.000000
0.004000,0.000000
0.004667,0.000000
0.005333,0.000000
0.006000,0.000000
0.006667,0.000000
0.007333,0.000000
0.008000,0.000000
0.008667,0.000000
0.009333,0.000000
0.010000,0.000000
0.010667,0.000000
0.011333,0.000000
0.012000,0.000000
0.012667,0.000000
0.013333,0.000000
0.014000,0.000000
0.014667,0.000000
0.015333,0.000000
0.016000,0.000000
0.016667,0.000000
0.017333,0.000000
0.018000,0.000000
0.018667,0.000000
0.019333,0.000000
0.020000,0.000000
0.020667,0.000000
0.021333,0.000000
0.022000,0.000000
0.022667,0.000000
0.023333,0.000000
0.024000,0.000000
0.024667,0.000000
0.025333,0.000000
0.026000,0.000000
0.026667,0.000000
0.027333,0.000000
0.028000,0.000000
0.028667,0.000000
0.029333,0.000000
0.030000,0.000000
0.030667,0.000000
0.031333,0.000000
0.032000,0.000000
0.032667,0.000000
0.033333,0.000000
0.034000,0.000000
0.034667,0.000015
0.035333,0.000031
0.036000,-0.000015
0.036667,-0.000031
0.037333,0.000031
0.038000,0.000076
0.038667,-0.000031
0.039333,-0.000092
0.040000,-0.000076
0.040667,0.000031
0.041333,0.000000
0.042000,-0.000031
0.042667,-0.000031
0.043333,-0.000015
0.044000,-0.000015
0.044667,0.000000
0.045333,0.000015
0.046000,0.000015
0.046667,0.000031
0.047333,0.000076
0.048000,0.000076
0.048667,0.000092
0.049333,0.000107
0.050000,0.000092
0.050667,0.000092
0.051333,0.000122
0.052000,0.000107
0.052667,0.000076
0.053333,0.000015
0.054000,0.000031
0.054667,0.000076
0.055333,-0.000015
0.056000,-0.000076
0.056667,-0.000290
0.057333,-0.000320
0.058000,-0.000198
0.058667,-0.000198
0.059333,-0.000244
0.060000,-0.000259
0.060667,-0.000336
0.061333,-0.000244
0.062000,-0.000198
0.062667,-0.000198
0.063333,-0.000076
0.064000,-0.000076
0.064667,0.000076
0.065333,0.000183
0.066000,0.000381
0.066667,0.000488
0.067333,0.000412
0.068000,0.000610
0.068667,0.000717
0.069333,0.000946
0.070000,0.000992
0.070667,0.000793
0.071333,0.000931
0.072000,0.000809
0.072667,0.000748
0.073333,0.000656
0.074000,0.000473
0.074667,-0.000290
0.075333,-0.000793
0.076000,-0.000961
0.076667,-0.001282
0.077333,-0.001587
0.078000,-0.002029
0.078667,-0.002151
0.079333,-0.002121
0.080000,-0.001801
0.080667,-0.001633
0.081333,-0.001648
0.082000,-0.001053
0.082667,-0.000809
0.083333,-0.000443
0.084000,-0.000305
0.084667,-0.000183
0.085333,0.000061
0.086000,0.000687
0.086667,0.001358
0.087333,0.001587
0.088000,0.001984
0.088667,0.002167
0.089333,0.002167
0.090000,0.002045
0.090667,0.002518
0.091333,0.002243
0.092000,0.002686
0.092667,0.001846
0.093333,0.001587
0.094000,0.001282
0.094667,0.000122
0.095333,-0.000198
0.096000,0.000000
0.096667,-0.000290
0.097333,-0.000809
0.098000,-0.000946
0.098667,-0.000946
0.099333,-0.001068
0.100000,-0.001450
0.100667,-0.001572
0.101333,-0.001053
0.102000,-0.001068
0.102667,-0.000702
0.103333,-0.000687
0.104000,-0.000641
0.104667,-0.000229
0.105333,-0.000549
0.106000,-0.001038
0.106667,-0.001450
0.107333,-0.001999
0.108000,-0.002197
0.108667,-0.002182
0.109333,-0.001968
0.110000,-0.001984
0.110667,-0.001953
0.111333,-0.001587
0.112000,-0.000458
0.112667,0.000580
0.113333,0.001389
0.114000,0.001663
0.114667,0.001755
0.115333,0.001785
0.116000,0.002289
0.116667,0.002274
0.117333,0.002029
0.118000,0.002014
0.118667,0.001297
0.119333,0.001450
0.120000,0.001648
0.120667,0.001602
0.121333,0.001648
0.122000,0.001572
0.122667,0.001419
0.123333,0.001602
0.124000,0.001770
0.124667,0.001465
0.125333,0.001007
0.126000,0.000992
0.126667,0.000900
0.127333,0.000504
0.128000,0.000229
0.128667,-0.000580
0.129333,-0.001328
0.130000,-0.002289
0.130667,-0.003754
0.131333,-0.004196
0.132000,-0.004913
0.132667,-0.005615
0.133333,-0.005432
0.134000,-0.005249
0.134667,-0.004791
0.135333,-0.003693
0.136000,-0.002747
0.136667,-0.001709
0.137333,-0.000595
0.138000,0.000076
0.138667,0.001602
0.139333,0.002640
0.140000,0.003494
0.140667,0.004120
0.141333,0.004883
0.142000,0.005280
0.142667,0.005585
0.143333,0.005585
0.144000,0.005325
0.144667,0.004608
0.145333,0.003876
0.146000,0.003220
0.146667,0.002731
0.147333,0.001328
0.148000,0.000839
0.148667,0.000046
0.149333,-0.000626
0.150000,-0.001266
0.150667,-0.001785
0.151333,-0.002716
0.152000,-0.003143
0.152667,-0.003860
0.153333,-0.004150
0.154000,-0.004700
0.154667,-0.004700
0.155333,-0.004822
0.156000,-0.004211
0.156667,-0.003922
0.157333,-0.003113
0.158000,-0.002655
0.158667,-0.001984
0.159333,-0.001129
0.160000,-0.000809
0.160667,-0.000412
0.161333,0.000198
0.162000,0.000931
0.162667,0.001617
0.163333,0.002304
0.164000,0.002731
0.164667,0.003159
0.165333,0.003601
0.166000,0.003830
0.166667,0.003677
0.167333,0.003647
0.168000,0.003571
0.168667,0.002945
0.169333,0.002792
0.170000,0.002350
0.170667,0.002090
0.171333,0.001022
0.172000,0.000717
0.172667,-0.000275
0.173333,-0.000732
0.174000,-0.001419
0.174667,-0.001816
0.175333,-0.001999
0.176000,-0.001816
0.176667,-0.001587
0.177333,-0.001129
0.178000,-0.001099
0.178667,-0.001038
0.179333,-0.000900
0.180000,-0.000992
0.180667,-0.001434
0.181333,-0.001175
0.182000,-0.000595
0.182667,-0.000519
0.183333,0.000122
0.184000,-0.000183
0.184667,-0.000610
0.185333,-0.000610
0.186000,-0.000992
0.186667,-0.001236
0.187333,-0.001587
0.188000,-0.001663
0.188667,-0.001831
0.189333,-0.001480
0.190000,-0.001633
0.190667,-0.001099
0.191333,-0.001404
0.192000,-0.000931
0.192667,-0.000320
0.193333,0.000763
0.194000,0.000900
0.194667,0.001450
