frequency_hz,magnitude,magnitude_normalized
0.000000,0.200882,0.099591
11.718750,0.232934,0.115481
23.437500,0.445891,0.221059
35.156250,2.017069,1.000000
46.875000,1.720246,0.852844
58.593750,1.081384,0.536116
70.312500,0.421526,0.208979
82.031250,1.447684,0.717717
93.750000,0.373698,0.185268
105.468750,0.575214,0.285173
117.187500,0.622666,0.308699
128.906250,0.500098,0.247933
140.625000,0.105077,0.052094
152.343750,0.203479,0.100878
164.062500,0.167309,0.082946
175.781250,0.094913,0.047055
187.500000,0.238862,0.118420
199.218750,0.019573,0.009704
210.937500,0.176317,0.087412
222.656250,0.064744,0.032098
234.375000,0.085529,0.042402
246.093750,0.049482,0.024532
257.812500,0.041453,0.020551
269.531250,0.042733,0.021186
281.250000,0.222163,0.110142
292.968750,0.170470,0.084514
304.687500,0.215991,0.107081
316.406250,0.011114,0.005510
328.125000,0.110487,0.054776
339.843750,0.112678,0.055862
351.562500,0.078327,0.038832
363.281250,0.127282,0.063102
375.000000,0.142259,0.070527
386.718750,0.180704,0.089587
398.437500,0.256296,0.127064
410.156250,0.286040,0.141810
421.875000,0.233553,0.115788
433.593750,0.434975,0.215647
445.312500,0.900852,0.446614
457.031250,0.280055,0.138843
468.750000,0.172429,0.085485
480.468750,0.122377,0.060670
492.187500,0.121448,0.060210
503.906250,0.108321,0.053702
515.625000,0.093540,0.046374
527.343750,0.106095,0.052598
539.062500,0.018268,0.009057
550.781250,0.077687,0.038515
562.500000,0.064781,0.032116
574.218750,0.075152,0.037258
585.937500,0.063353,0.031409
597.656250,0.046960,0.023281
609.375000,0.038254,0.018965
621.093750,0.051108,0.025338
632.812500,0.037598,0.018640
644.531250,0.041293,0.020472
656.250000,0.040983,0.020318
667.968750,0.045540,0.022577
679.687500,0.019516,0.009676
691.406250,0.024435,0.012114
703.125000,0.033021,0.016371
714.843750,0.001774,0.000880
726.562500,0.045873,0.022742
738.281250,0.074674,0.037021
750.000000,0.050432,0.025003
761.718750,0.031313,0.015524
773.437500,0.119427,0.059208
785.156250,0.049369,0.024476
796.875000,0.105183,0.052146
808.593750,0.051158,0.025362
820.312500,0.013424,0.006655
832.031250,0.039919,0.019791
843.750000,0.176277,0.087392
855.468750,0.098140,0.048655
867.187500,0.124057,0.061504
878.906250,0.868729,0.430689
890.625000,0.184183,0.091312
902.343750,0.163972,0.081292
914.062500,0.038150,0.018913
925.781250,0.022059,0.010936
937.500000,0.048585,0.024087
949.218750,0.052701,0.026128
960.937500,0.081309,0.040311
972.656250,0.024964,0.012376
984.375000,0.013995,0.006938
996.093750,0.057157,0.028336
1007.812500,0.043950,0.021789
1019.531250,0.024612,0.012202
1031.250000,0.034759,0.017233
1042.968750,0.054987,0.027261
1054.687500,0.023675,0.011738
1066.406250,0.033822,0.016768
1078.125000,0.080138,0.039730
1089.843750,0.073523,0.036450
1101.562500,0.043739,0.021685
1113.281250,0.028985,0.014370
1125.000000,0.044196,0.021911
1136.718750,0.036198,0.017946
1148.437500,0.027955,0.013859
1160.156250,0.035728,0.017713
1171.875000,0.037752,0.018716
1183.593750,0.073415,0.036397
1195.312500,0.020868,0.010346
1207.031250,0.035924,0.017810
1218.750000,0.039876,0.019769
1230.468750,0.025906,0.012843
1242.187500,0.030115,0.014930
1253.906250,0.013270,0.006579
