time_sec,change
0.728146,0.002197
0.778167,0.002350
0.828187,0.002853
0.878208,0.003098
0.928229,0.003387
0.978250,0.002167
1.029667,0.002182
1.080688,0.002228
1.130708,0.002594
1.180729,0.002350
1.233958,0.002213
1.287375,0.002213
1.364146,0.002213
1.440604,0.002213
1.493937,0.002167
