frequency_hz,magnitude,magnitude_normalized
0.000000,0.117294,0.016076
11.718750,0.226664,0.031066
23.437500,0.509726,0.069862
35.156250,1.577611,0.216225
46.875000,6.031693,0.826693
58.593750,1.392024,0.190788
70.312500,1.324607,0.181548
82.031250,4.568280,0.626120
93.750000,0.595968,0.081682
105.468750,0.739166,0.101309
117.187500,0.216527,0.029677
128.906250,0.708213,0.097066
140.625000,0.555869,0.076186
152.343750,0.762306,0.104480
164.062500,0.389675,0.053408
175.781250,0.369138,0.050593
187.500000,0.354111,0.048534
199.218750,0.318987,0.043720
210.937500,0.215075,0.029478
222.656250,0.231782,0.031768
234.375000,0.337137,0.046207
246.093750,0.227425,0.031170
257.812500,0.214102,0.029344
269.531250,0.197997,0.027137
281.250000,0.250873,0.034384
292.968750,0.227416,0.031169
304.687500,0.238559,0.032697
316.406250,0.138285,0.018953
328.125000,0.106185,0.014554
339.843750,0.146799,0.020120
351.562500,0.284219,0.038955
363.281250,0.262392,0.035963
375.000000,0.234278,0.032110
386.718750,0.308895,0.042337
398.437500,0.257875,0.035344
410.156250,0.305057,0.041811
421.875000,0.399908,0.054811
433.593750,0.432280,0.059248
445.312500,0.475034,0.065107
457.031250,1.153952,0.158159
468.750000,3.169333,0.434383
480.468750,0.622845,0.085366
492.187500,0.248802,0.034100
503.906250,0.115931,0.015889
515.625000,0.071789,0.009839
527.343750,0.121916,0.016710
539.062500,0.090594,0.012417
550.781250,0.088239,0.012094
562.500000,0.097710,0.013392
574.218750,0.056749,0.007778
585.937500,0.098159,0.013453
597.656250,0.069282,0.009496
609.375000,0.093127,0.012764
621.093750,0.085580,0.011729
632.812500,0.149873,0.020541
644.531250,0.105932,0.014519
656.250000,0.125789,0.017240
667.968750,0.125860,0.017250
679.687500,0.177818,0.024371
691.406250,0.166603,0.022834
703.125000,0.159648,0.021881
714.843750,0.159887,0.021914
726.562500,0.183613,0.025166
738.281250,0.154107,0.021122
750.000000,0.210503,0.028851
761.718750,0.200085,0.027423
773.437500,0.234154,0.032093
785.156250,0.256010,0.035088
796.875000,0.227578,0.031192
808.593750,0.322603,0.044215
820.312500,0.300505,0.041187
832.031250,0.418218,0.057320
843.750000,0.301648,0.041343
855.468750,0.422538,0.057912
867.187500,0.417074,0.057163
878.906250,0.562876,0.077147
890.625000,0.803724,0.110157
902.343750,1.078617,0.147833
914.062500,1.675438,0.229633
925.781250,4.546773,0.623173
937.500000,7.296168,1.000000
949.218750,2.029926,0.278218
960.937500,1.152685,0.157985
972.656250,0.810458,0.111080
984.375000,0.557247,0.076375
996.093750,0.538581,0.073817
1007.812500,0.423372,0.058027
1019.531250,0.337491,0.046256
1031.250000,0.303590,0.041610
1042.968750,0.316126,0.043328
1054.687500,0.243821,0.033418
1066.406250,0.245648,0.033668
1078.125000,0.249478,0.034193
1089.843750,0.200316,0.027455
1101.562500,0.159624,0.021878
1113.281250,0.180058,0.024678
1125.000000,0.155180,0.021269
1136.718750,0.184306,0.025261
1148.437500,0.147186,0.020173
1160.156250,0.127122,0.017423
1171.875000,0.112489,0.015418
1183.593750,0.123076,0.016869
1195.312500,0.134613,0.018450
1207.031250,0.130619,0.017902
1218.750000,0.139240,0.019084
1230.468750,0.129955,0.017811
1242.187500,0.123497,0.016926
1253.906250,0.090055,0.012343
1265.625000,0.094654,0.012973
1277.343750,0.084969,0.011646
1289.062500,0.103845,0.014233
1300.781250,0.155499,0.021312
1312.500000,0.098520,0.013503
1324.218750,0.092661,0.012700
1335.937500,0.093625,0.012832
1347.656250,0.102043,0.013986
1359.375000,0.125238,0.017165
1371.093750,0.147104,0.020162
1382.812500,0.147067,0.020157
1394.531250,0.339463,0.046526
1406.250000,0.602545,0.082584
1417.968750,0.121676,0.016677
1429.687500,0.057074,0.007822
1441.406250,0.005717,0.000784
1453.125000,0.032715,0.004484
1464.843750,0.042158,0.005778
1476.562500,0.047430,0.006501
1488.281250,0.050485,0.006919
1500.000000,0.037963,0.005203
1511.718750,0.028674,0.003930
1523.437500,0.033749,0.004626
