frequency_hz,magnitude,magnitude_normalized
0.000000,0.287659,0.020395
2.929688,0.293511,0.020810
5.859375,0.307998,0.021837
8.789062,0.339387,0.024062
11.718750,0.374140,0.026526
14.648438,0.405544,0.028753
17.578125,0.485229,0.034402
20.507812,0.746217,0.052906
23.437500,0.764061,0.054171
26.367188,0.796774,0.056491
29.296875,1.229569,0.087175
32.226562,2.577789,0.182763
35.156250,2.086234,0.147912
38.085938,5.306658,0.376237
41.015625,8.011942,0.568040
43.945312,7.299854,0.517553
46.875000,3.595274,0.254902
49.804688,1.358379,0.096308
52.734375,2.472592,0.175305
55.664062,3.358667,0.238127
58.593750,0.958458,0.067954
61.523438,1.225488,0.086886
64.453125,1.319651,0.093562
67.382812,3.351016,0.237584
70.312500,2.372754,0.168226
73.242188,2.582961,0.183130
76.171875,2.114615,0.149924
79.101562,4.520652,0.320510
82.031250,4.196607,0.297536
84.960938,1.771051,0.125566
87.890625,1.234304,0.087511
90.820312,1.094641,0.077609
93.750000,1.326407,0.094041
96.679688,0.326442,0.023144
99.609375,1.412807,0.100167
102.539062,0.873754,0.061948
105.468750,0.763693,0.054145
108.398438,1.253829,0.088895
111.328125,0.969344,0.068726
114.257812,0.876664,0.062155
117.187500,0.905876,0.064226
120.117188,0.267216,0.018945
123.046875,0.093014,0.006595
125.976562,0.457255,0.032419
128.906250,0.554555,0.039317
131.835938,0.136574,0.009683
134.765625,0.404192,0.028657
137.695312,0.336491,0.023857
140.625000,0.370830,0.026292
143.554688,0.584227,0.041421
146.484375,0.446808,0.031678
149.414062,0.589350,0.041784
152.343750,0.373983,0.026515
155.273438,0.449590,0.031876
158.203125,0.477096,0.033826
161.132812,0.433293,0.030720
164.062500,0.115338,0.008177
166.992188,0.590704,0.041880
169.921875,0.150415,0.010664
172.851562,0.500349,0.035474
175.781250,0.546165,0.038723
178.710938,0.147354,0.010447
181.640625,0.176936,0.012545
184.570312,0.323078,0.022906
187.500000,0.364111,0.025815
190.429688,0.042624,0.003022
193.359375,0.281359,0.019948
196.289062,0.310292,0.021999
199.218750,0.331643,0.023513
202.148438,0.205610,0.014578
205.078125,0.213995,0.015172
208.007812,0.223962,0.015879
210.937500,0.115712,0.008204
213.867188,0.267676,0.018978
216.796875,0.220511,0.015634
219.726562,0.438516,0.031090
222.656250,0.269837,0.019131
225.585938,0.145638,0.010326
228.515625,0.290944,0.020628
231.445312,0.199864,0.014170
234.375000,0.220827,0.015656
237.304688,0.225201,0.015967
240.234375,0.243284,0.017249
243.164062,0.224019,0.015883
246.093750,0.167811,0.011898
249.023438,0.345436,0.024491
251.953125,0.303489,0.021517
254.882812,0.393102,0.027871
257.812500,0.116900,0.008288
260.742188,0.259944,0.018430
263.671875,0.160005,0.011344
266.601562,0.165160,0.011710
269.531250,0.136839,0.009702
272.460938,0.185677,0.013164
275.390625,0.043783,0.003104
278.320312,0.235234,0.016678
281.250000,0.245329,0.017394
284.179688,0.515989,0.036583
287.109375,0.319574,0.022658
290.039062,0.214839,0.015232
292.968750,0.555181,0.039362
295.898438,0.252636,0.017912
298.828125,0.328938,0.023321
301.757812,0.662877,0.046997
304.687500,0.195779,0.013881
307.617188,0.357018,0.025312
310.546875,0.414861,0.029413
313.476562,0.117752,0.008349
316.406250,0.584207,0.041420
319.335938,0.644417,0.045689
322.265625,0.490109,0.034748
325.195312,0.518183,0.036739
328.125000,0.350516,0.024851
331.054688,0.552851,0.039197
333.984375,0.648189,0.045956
336.914062,1.388942,0.098475
339.843750,0.857419,0.060790
342.773438,1.452696,0.102995
345.703125,2.609568,0.185016
348.632812,14.104544,1.000000
351.562500,4.498908,0.318969
354.492188,1.780928,0.126266
357.421875,1.384539,0.098163
360.351562,0.705446,0.050015
363.281250,0.769482,0.054556
366.210938,0.588125,0.041698
369.140625,0.580256,0.041140
372.070312,0.476857,0.033809
375.000000,0.321816,0.022817
377.929688,0.362542,0.025704
380.859375,0.176670,0.012526
383.789062,0.287851,0.020408
386.718750,0.285875,0.020268
389.648438,0.114173,0.008095
392.578125,0.249152,0.017665
