frequency_hz,magnitude,magnitude_normalized
0.000000,2.041992,0.027529
11.718750,2.213476,0.029840
23.437500,3.351780,0.045186
35.156250,9.933578,0.133917
46.875000,3.824189,0.051555
58.593750,10.482787,0.141321
70.312500,9.210711,0.124172
82.031250,12.830402,0.172970
93.750000,2.785857,0.037557
105.468750,2.471013,0.033312
117.187500,2.235898,0.030143
128.906250,2.074895,0.027972
140.625000,2.239547,0.030192
152.343750,2.594588,0.034978
164.062500,2.644297,0.035648
175.781250,2.608476,0.035166
187.500000,3.306838,0.044580
199.218750,4.026232,0.054279
210.937500,5.740729,0.077392
222.656250,6.345072,0.085540
234.375000,9.370046,0.126320
246.093750,15.838617,0.213525
257.812500,74.176952,1.000000
269.531250,32.867614,0.443097
281.250000,14.321896,0.193077
292.968750,28.112239,0.378989
304.687500,2.759528,0.037202
316.406250,5.587469,0.075326
328.125000,4.533638,0.061119
339.843750,3.490106,0.047051
351.562500,3.198879,0.043125
363.281250,2.762140,0.037237
375.000000,2.423174,0.032667
386.718750,2.110327,0.028450
398.437500,2.075799,0.027984
410.156250,1.908766,0.025733
421.875000,1.799262,0.024256
433.593750,1.679234,0.022638
445.312500,1.526555,0.020580
457.031250,1.381290,0.018622
468.750000,1.446605,0.019502
480.468750,1.467517,0.019784
492.187500,1.443140,0.019455
503.906250,1.803669,0.024316
515.625000,4.194119,0.056542
527.343750,7.963577,0.107359
539.062500,2.491193,0.033584
550.781250,1.705862,0.022997
562.500000,1.275671,0.017198
574.218750,0.783997,0.010569
585.937500,5.672802,0.076477
597.656250,1.901594,0.025636
609.375000,1.422686,0.019180
621.093750,1.252805,0.016889
632.812500,1.264277,0.017044
644.531250,1.141576,0.015390
656.250000,1.068827,0.014409
667.968750,1.084524,0.014621
679.687500,0.971112,0.013092
691.406250,0.951045,0.012821
703.125000,0.949158,0.012796
714.843750,0.927066,0.012498
726.562500,0.872844,0.011767
738.281250,0.850752,0.011469
750.000000,0.849769,0.011456
761.718750,0.818616,0.011036
773.437500,0.819229,0.011044
785.156250,1.121637,0.015121
796.875000,0.752569,0.010146
808.593750,0.790496,0.010657
820.312500,0.762122,0.010274
832.031250,0.737125,0.009937
843.750000,0.700479,0.009443
855.468750,0.765000,0.010313
867.187500,0.734790,0.009906
878.906250,1.081188,0.014576
890.625000,0.511084,0.006890
902.343750,0.491262,0.006623
914.062500,0.589393,0.007946
925.781250,0.591603,0.007976
937.500000,0.604218,0.008146
949.218750,0.612686,0.008260
960.937500,0.555345,0.007487
972.656250,0.599480,0.008082
984.375000,0.600148,0.008091
996.093750,0.602345,0.008120
1007.812500,0.584315,0.007877
1019.531250,0.656310,0.008848
1031.250000,0.781307,0.010533
1042.968750,1.473455,0.019864
1054.687500,0.337975,0.004556
1066.406250,0.187406,0.002526
1078.125000,0.228665,0.003083
