frequency_hz,magnitude,magnitude_normalized
0.000000,4.593658,0.007796
2.929688,4.601000,0.007808
5.859375,4.661122,0.007910
8.789062,4.651948,0.007895
11.718750,4.848834,0.008229
14.648438,4.937178,0.008379
17.578125,5.124982,0.008698
20.507812,5.358335,0.009094
23.437500,5.494449,0.009325
26.367188,5.716113,0.009701
29.296875,6.522722,0.011070
32.226562,5.679381,0.009638
35.156250,10.932624,0.018554
38.085938,25.116728,0.042625
41.015625,2.876918,0.004882
43.945312,18.894483,0.032066
46.875000,20.849589,0.035384
49.804688,11.778590,0.019989
52.734375,5.654767,0.009597
55.664062,29.244822,0.049631
58.593750,18.055364,0.030642
61.523438,35.123199,0.059607
64.453125,109.970401,0.186629
67.382812,43.817455,0.074362
70.312500,22.668707,0.038471
73.242188,19.356025,0.032849
76.171875,12.973328,0.022017
79.101562,16.285914,0.027639
82.031250,24.165517,0.041011
84.960938,5.853353,0.009934
87.890625,13.234941,0.022461
90.820312,13.343846,0.022646
93.750000,14.024799,0.023801
96.679688,21.263893,0.036087
99.609375,23.893428,0.040549
102.539062,23.808779,0.040406
105.468750,27.849131,0.047262
108.398438,31.523139,0.053497
111.328125,43.144300,0.073220
114.257812,51.009568,0.086568
117.187500,60.578882,0.102808
120.117188,79.131374,0.134293
123.046875,112.739332,0.191328
125.976562,192.233898,0.326237
128.906250,578.387781,0.981574
131.835938,589.245408,1.000000
134.765625,199.444342,0.338474
137.695312,119.487487,0.202781
140.625000,85.352774,0.144851
143.554688,69.690097,0.118270
146.484375,57.036636,0.096796
149.414062,48.379853,0.082105
152.343750,42.032092,0.071332
155.273438,38.303819,0.065005
158.203125,34.940345,0.059297
161.132812,32.096329,0.054470
164.062500,29.439287,0.049961
166.992188,27.158847,0.046091
169.921875,24.195123,0.041061
172.851562,22.435391,0.038075
175.781250,17.560347,0.029801
178.710938,29.350801,0.049811
181.640625,23.931168,0.040613
184.570312,22.170566,0.037625
187.500000,23.257396,0.039470
190.429688,23.566217,0.039994
193.359375,29.373544,0.049849
196.289062,116.835781,0.198280
199.218750,13.695212,0.023242
202.148438,12.123755,0.020575
205.078125,12.867019,0.021836
208.007812,13.104456,0.022239
210.937500,12.387089,0.021022
213.867188,11.648803,0.019769
216.796875,12.398108,0.021041
219.726562,11.873068,0.020150
222.656250,11.695611,0.019848
225.585938,11.368099,0.019293
228.515625,10.980420,0.018635
231.445312,10.945981,0.018576
234.375000,10.426635,0.017695
237.304688,11.094470,0.018828
240.234375,10.709971,0.018176
243.164062,10.696165,0.018152
246.093750,10.178914,0.017274
249.023438,10.215478,0.017337
251.953125,11.530281,0.019568
254.882812,10.257260,0.017407
257.812500,13.081560,0.022201
260.742188,74.778298,0.126905
263.671875,13.658167,0.023179
266.601562,9.532535,0.016178
269.531250,9.568627,0.016239
272.460938,8.806478,0.014945
275.390625,8.277413,0.014047
278.320312,8.552184,0.014514
281.250000,8.969802,0.015223
284.179688,8.503741,0.014432
287.109375,8.537476,0.014489
290.039062,8.878673,0.015068
292.968750,8.746963,0.014844
295.898438,8.276415,0.014046
298.828125,8.659840,0.014696
301.757812,9.618431,0.016323
304.687500,9.445517,0.016030
307.617188,10.177589,0.017272
310.546875,11.208234,0.019021
313.476562,11.293506,0.019166
316.406250,12.579613,0.021349
319.335938,14.479190,0.024572
322.265625,22.453339,0.038105
325.195312,62.020198,0.105254
328.125000,48.761156,0.082752
331.054688,16.193824,0.027482
333.984375,9.540712,0.016191
336.914062,6.738478,0.011436
339.843750,6.200761,0.010523
342.773438,5.176913,0.008786
345.703125,4.867137,0.008260
348.632812,4.205701,0.007137
351.562500,5.295314,0.008987
354.492188,5.281592,0.008963
357.421875,4.507648,0.007650
360.351562,4.649887,0.007891
363.281250,4.970812,0.008436
366.210938,5.200005,0.008825
369.140625,4.958859,0.008416
372.070312,4.839281,0.008213
375.000000,3.878496,0.006582
377.929688,4.929168,0.008365
380.859375,5.161647,0.008760
383.789062,4.049628,0.006873
386.718750,5.572084,0.009456
389.648438,7.732479,0.013123
392.578125,9.945487,0.016878
395.507812,3.483963,0.005913
398.437500,3.949999,0.006703
401.367188,2.522166,0.004280
404.296875,3.451186,0.005857
407.226562,3.652969,0.006199
410.156250,3.657249,0.006207
413.085938,3.477671,0.005902
416.015625,3.631942,0.006164
418.945312,3.845039,0.006525
421.875000,3.912860,0.006640
424.804688,3.508635,0.005954
427.734375,3.606351,0.006120
430.664062,4.126840,0.007004
433.593750,3.648306,0.006191
436.523438,3.337617,0.005664
439.453125,3.953066,0.006709
442.382812,3.650910,0.006196
445.312500,3.838269,0.006514
448.242188,3.564549,0.006049
451.171875,3.488141,0.005920
454.101562,3.565636,0.006051
457.031250,1.947108,0.003304
459.960938,4.014487,0.006813
462.890625,3.783531,0.006421
465.820312,3.476952,0.005901
468.750000,3.696828,0.006274
471.679688,3.595402,0.006102
474.609375,3.539505,0.006007
477.539062,3.709606,0.006296
480.468750,3.662484,0.006216
483.398438,3.600879,0.006111
486.328125,3.632693,0.006165
489.257812,3.446861,0.005850
492.187500,3.394314,0.005760
495.117188,3.384335,0.005744
498.046875,3.624650,0.006151
500.976562,3.749230,0.006363
503.906250,3.411142,0.005789
506.835938,3.662709,0.006216
509.765625,3.786931,0.006427
512.695312,3.692805,0.006267
515.625000,4.066360,0.006901
518.554688,4.735957,0.008037
521.484375,7.501257,0.012730
524.414062,1.449833,0.002460
527.343750,1.843635,0.003129
530.273438,2.323360,0.003943
533.203125,2.432634,0.004128
536.132812,2.707952,0.004596
539.062500,2.669054,0.004530
541.992188,2.560595,0.004346
544.921875,2.766840,0.004696
547.851562,2.611387,0.004432
550.781250,2.516383,0.004271
553.710938,2.290901,0.003888
556.640625,2.625481,0.004456
559.570312,2.532129,0.004297
562.500000,2.719463,0.004615
565.429688,2.507712,0.004256
568.359375,2.467011,0.004187
571.289062,2.598033,0.004409
574.218750,2.331143,0.003956
577.148438,2.331330,0.003956
