frequency_hz,magnitude,magnitude_normalized
0.000000,1.159470,0.036972
11.718750,1.256714,0.040072
23.437500,1.649256,0.052589
35.156250,2.718392,0.086680
46.875000,5.522150,0.176083
58.593750,2.369883,0.075568
70.312500,2.198468,0.070102
82.031250,3.477746,0.110894
93.750000,0.385572,0.012295
105.468750,0.753240,0.024018
117.187500,0.695317,0.022171
128.906250,0.040404,0.001288
140.625000,0.324922,0.010361
152.343750,0.527453,0.016819
164.062500,0.619239,0.019745
175.781250,0.538997,0.017187
187.500000,0.306946,0.009787
199.218750,0.448973,0.014316
210.937500,0.451830,0.014407
222.656250,0.402345,0.012829
234.375000,0.489144,0.015597
246.093750,0.498048,0.015881
257.812500,0.672100,0.021431
269.531250,0.638438,0.020358
281.250000,1.028441,0.032794
292.968750,1.205978,0.038455
304.687500,1.794543,0.057222
316.406250,3.214103,0.102487
328.125000,31.361122,1.000000
339.843750,4.223650,0.134678
351.562500,1.528163,0.048728
363.281250,0.996717,0.031782
375.000000,0.658881,0.021009
386.718750,0.905253,0.028865
398.437500,0.552746,0.017625
410.156250,0.381505,0.012165
421.875000,0.490319,0.015635
433.593750,0.282073,0.008994
445.312500,0.332858,0.010614
457.031250,0.404593,0.012901
468.750000,0.108957,0.003474
480.468750,0.289729,0.009238
492.187500,0.085418,0.002724
503.906250,0.105845,0.003375
515.625000,0.228602,0.007289
527.343750,0.219017,0.006984
539.062500,0.207702,0.006623
550.781250,0.370671,0.011819
562.500000,0.151429,0.004829
574.218750,0.204355,0.006516
585.937500,0.150816,0.004809
597.656250,0.153068,0.004881
609.375000,0.261417,0.008336
621.093750,0.390030,0.012437
632.812500,0.467508,0.014907
644.531250,0.869154,0.027714
656.250000,3.790224,0.120857
667.968750,1.527592,0.048710
679.687500,0.610836,0.019477
691.406250,0.532204,0.016970
703.125000,0.170472,0.005436
714.843750,0.118113,0.003766
726.562500,0.253839,0.008094
738.281250,0.195734,0.006241
750.000000,0.110894,0.003536
761.718750,0.090262,0.002878
773.437500,0.116534,0.003716
785.156250,0.051272,0.001635
796.875000,0.201539,0.006426
808.593750,0.204604,0.006524
820.312500,0.079883,0.002547
832.031250,0.118605,0.003782
843.750000,0.286073,0.009122
855.468750,0.072118,0.002300
867.187500,0.116799,0.003724
878.906250,0.109262,0.003484
890.625000,0.136861,0.004364
902.343750,0.199146,0.006350
914.062500,0.142808,0.004554
925.781250,0.106506,0.003396
937.500000,0.110381,0.003520
949.218750,0.243948,0.007779
960.937500,0.108237,0.003451
972.656250,0.306921,0.009787
984.375000,0.899161,0.028671
996.093750,0.881648,0.028113
1007.812500,0.372405,0.011875
1019.531250,0.210258,0.006704
1031.250000,0.184485,0.005883
1042.968750,0.183684,0.005857
1054.687500,0.244400,0.007793
1066.406250,0.048339,0.001541
1078.125000,0.115029,0.003668
1089.843750,0.011985,0.000382
1101.562500,0.138655,0.004421
1113.281250,0.047556,0.001516
1125.000000,0.024835,0.000792
1136.718750,0.091448,0.002916
1148.437500,0.117057,0.003733
1160.156250,0.155410,0.004956
1171.875000,0.120087,0.003829
1183.593750,0.033373,0.001064
1195.312500,0.157806,0.005032
1207.031250,0.126137,0.004022
1218.750000,0.065478,0.002088
1230.468750,0.020451,0.000652
1242.187500,0.062218,0.001984
1253.906250,0.069853,0.002227
1265.625000,0.043035,0.001372
1277.343750,0.104266,0.003325
1289.062500,0.059930,0.001911
1300.781250,0.058920,0.001879
1312.500000,0.114959,0.003666
1324.218750,0.603062,0.019230
1335.937500,0.110988,0.003539
1347.656250,0.096567,0.003079
1359.375000,0.095298,0.003039
1371.093750,0.112267,0.003580
1382.812500,0.031794,0.001014
1394.531250,0.087670,0.002795
1406.250000,0.027492,0.000877
1417.968750,0.095545,0.003047
1429.687500,0.118013,0.003763
1441.406250,0.123229,0.003929
1453.125000,0.110077,0.003510
1464.843750,0.120029,0.003827
1476.562500,0.106574,0.003398
1488.281250,0.165944,0.005291
1500.000000,0.063502,0.002025
1511.718750,0.021088,0.000672
1523.437500,0.072762,0.002320
1535.156250,0.134430,0.004287
1546.875000,0.039646,0.001264
1558.593750,0.171867,0.005480
1570.312500,0.101136,0.003225
1582.031250,0.069035,0.002201
1593.750000,0.041490,0.001323
1605.468750,0.103333,0.003295
1617.187500,0.208091,0.006635
1628.906250,0.197263,0.006290
1640.625000,0.251821,0.008030
1652.343750,0.721704,0.023013
1664.062500,0.278398,0.008877
1675.781250,0.127674,0.004071
1687.500000,0.051264,0.001635
1699.218750,0.084435,0.002692
1710.937500,0.052093,0.001661
1722.656250,0.023316,0.000743
1734.375000,0.085218,0.002717
1746.093750,0.131253,0.004185
1757.812500,0.113025,0.003604
1769.531250,0.095290,0.003038
1781.250000,0.029050,0.000926
1792.968750,0.081605,0.002602
1804.687500,0.096263,0.003070
1816.406250,0.099054,0.003159
1828.125000,0.163469,0.005212
1839.843750,0.056031,0.001787
1851.562500,0.060263,0.001922
1863.281250,0.083682,0.002668
1875.000000,0.112063,0.003573
1886.718750,0.202298,0.006451
1898.437500,0.091270,0.002910
1910.156250,0.138068,0.004403
1921.875000,0.067016,0.002137
1933.593750,0.091745,0.002925
1945.312500,0.133379,0.004253
1957.031250,0.089329,0.002848
1968.750000,0.043921,0.001400
1980.468750,0.030005,0.000957
1992.187500,0.056916,0.001815
2003.906250,0.039688,0.001266
2015.625000,0.070715,0.002255
2027.343750,0.025171,0.000803
2039.062500,0.060986,0.001945
2050.781250,0.075839,0.002418
2062.500000,0.097017,0.003094
2074.218750,0.073496,0.002344
2085.937500,0.051792,0.001651
2097.656250,0.058692,0.001871
2109.375000,0.024651,0.000786
2121.093750,0.023440,0.000747
2132.812500,0.047523,0.001515
2144.531250,0.043125,0.001375
2156.250000,0.025961,0.000828
2167.968750,0.017484,0.000558
2179.687500,0.071103,0.002267
2191.406250,0.016178,0.000516
2203.125000,0.051164,0.001631
2214.843750,0.021163,0.000675
2226.562500,0.038104,0.001215
2238.281250,0.086146,0.002747
2250.000000,0.092885,0.002962
2261.718750,0.075726,0.002415
2273.437500,0.019942,0.000636
2285.156250,0.040189,0.001281
2296.875000,0.074880,0.002388
2308.593750,0.047007,0.001499
2320.312500,0.078961,0.002518
2332.031250,0.172301,0.005494
2343.750000,0.038342,0.001223
2355.468750,0.034039,0.001085
2367.187500,0.011644,0.000371
2378.906250,0.061928,0.001975
2390.625000,0.028764,0.000917
2402.343750,0.039796,0.001269
2414.062500,0.025989,0.000829
2425.781250,0.018499,0.000590
2437.500000,0.036976,0.001179
2449.218750,0.029928,0.000954
2460.937500,0.011438,0.000365
2472.656250,0.014331,0.000457
2484.375000,0.035291,0.001125
2496.093750,0.026544,0.000846
2507.812500,0.024789,0.000790
2519.531250,0.033951,0.001083
2531.250000,0.019386,0.000618
2542.968750,0.017239,0.000550
2554.687500,0.010042,0.000320
2566.406250,0.049884,0.001591
2578.125000,0.001867,0.000060
2589.843750,0.027129,0.000865
2601.562500,0.009110,0.000291
2613.281250,0.014500,0.000462
2625.000000,0.022556,0.000719
2636.718750,0.035505,0.001132
2648.437500,0.022925,0.000731
2660.156250,0.005928,0.000189
2671.875000,0.023486,0.000749
2683.593750,0.018104,0.000577
2695.312500,0.020381,0.000650
2707.031250,0.009509,0.000303
2718.750000,0.011174,0.000356
2730.468750,0.024084,0.000768
2742.187500,0.013216,0.000421
2753.906250,0.036054,0.001150
2765.625000,0.011483,0.000366
2777.343750,0.017951,0.000572
2789.062500,0.012103,0.000386
2800.781250,0.017174,0.000548
2812.500000,0.030018,0.000957
2824.218750,0.016001,0.000510
2835.937500,0.029488,0.000940
2847.656250,0.024826,0.000792
2859.375000,0.033007,0.001052
2871.093750,0.034496,0.001100
2882.812500,0.015526,0.000495
2894.531250,0.007244,0.000231
2906.250000,0.010112,0.000322
2917.968750,0.007699,0.000245
2929.687500,0.018661,0.000595
2941.406250,0.018518,0.000590
2953.125000,0.009250,0.000295
2964.843750,0.018650,0.000595
2976.562500,0.014292,0.000456
2988.281250,0.001511,0.000048
3000.000000,0.011127,0.000355
3011.718750,0.037527,0.001197
3023.437500,0.012999,0.000414
