frequency_hz,magnitude,magnitude_normalized
0.000000,2.551254,0.008735
2.929688,2.546306,0.008718
5.859375,2.583819,0.008847
8.789062,2.570740,0.008802
11.718750,2.619785,0.008970
14.648438,2.781453,0.009523
17.578125,2.983259,0.010214
20.507812,3.198465,0.010951
23.437500,3.572030,0.012230
26.367188,6.914976,0.023676
29.296875,2.790607,0.009555
32.226562,4.653494,0.015933
35.156250,11.981623,0.041023
38.085938,8.800665,0.030132
41.015625,6.525725,0.022343
43.945312,22.798795,0.078060
46.875000,11.166900,0.038234
49.804688,5.247573,0.017967
52.734375,8.937047,0.030599
55.664062,14.067588,0.048165
58.593750,7.120838,0.024381
61.523438,2.778938,0.009515
64.453125,6.083326,0.020828
67.382812,13.273380,0.045446
70.312500,21.059352,0.072104
73.242188,3.970169,0.013593
76.171875,4.708615,0.016122
79.101562,14.391405,0.049274
82.031250,17.915880,0.061341
84.960938,5.939082,0.020335
87.890625,7.077098,0.024231
90.820312,4.040542,0.013834
93.750000,1.927868,0.006601
96.679688,2.797316,0.009578
99.609375,2.012337,0.006890
102.539062,1.705343,0.005839
105.468750,2.051613,0.007024
108.398438,3.024041,0.010354
111.328125,1.289410,0.004415
114.257812,2.746918,0.009405
117.187500,1.582559,0.005418
120.117188,2.126883,0.007282
123.046875,1.992452,0.006822
125.976562,1.173650,0.004018
128.906250,2.199484,0.007531
131.835938,1.818853,0.006227
134.765625,1.907522,0.006531
137.695312,1.708942,0.005851
140.625000,1.989586,0.006812
143.554688,2.209196,0.007564
146.484375,1.867410,0.006394
149.414062,1.503836,0.005149
152.343750,1.966975,0.006735
155.273438,2.267263,0.007763
158.203125,2.222229,0.007609
161.132812,2.799094,0.009584
164.062500,2.928170,0.010026
166.992188,2.522810,0.008638
169.921875,2.306199,0.007896
172.851562,2.762099,0.009457
175.781250,1.796979,0.006153
178.710938,2.823172,0.009666
181.640625,2.528763,0.008658
184.570312,2.998786,0.010267
187.500000,3.357147,0.011494
190.429688,2.902110,0.009936
193.359375,3.465692,0.011866
196.289062,3.290914,0.011268
199.218750,2.820681,0.009658
202.148438,3.954011,0.013538
205.078125,4.067335,0.013926
208.007812,4.232847,0.014493
210.937500,4.190569,0.014348
213.867188,4.330789,0.014828
216.796875,4.737616,0.016221
219.726562,5.107155,0.017486
222.656250,5.332560,0.018258
225.585938,5.980931,0.020478
228.515625,6.331598,0.021679
231.445312,6.378055,0.021838
234.375000,7.138009,0.024440
237.304688,8.558348,0.029303
240.234375,8.193789,0.028054
243.164062,10.475230,0.035866
246.093750,12.348546,0.042280
249.023438,15.142507,0.051846
251.953125,19.910746,0.068172
254.882812,27.978761,0.095795
257.812500,50.279098,0.172149
260.742188,292.067962,1.000000
263.671875,74.152777,0.253889
266.601562,31.803547,0.108891
269.531250,19.847430,0.067955
272.460938,14.367724,0.049193
275.390625,11.436023,0.039155
278.320312,8.719760,0.029855
281.250000,7.674453,0.026276
284.179688,5.939789,0.020337
287.109375,4.767683,0.016324
290.039062,4.654191,0.015935
292.968750,4.223822,0.014462
295.898438,4.112996,0.014082
298.828125,3.497816,0.011976
301.757812,3.925718,0.013441
304.687500,3.893497,0.013331
307.617188,3.748093,0.012833
310.546875,5.189210,0.017767
