time_sec,amplitude
0.000000,0.000000
0.000542,0.000000
0.001083,0.000000
0.001625,0.000000
0.002167,0.000000
0.002708,0.000000
0.003250,0.000000
0.003792,0.000000
0.004333,0.000000
0.004875,0.000000
0.005417,0.000000
0.005958,0.000000
0.006500,0.000000
0.007042,0.000000
0.007583,0.000000
0.008125,0.000000
0.008667,0.000000
0.009208,0.000000
0.009750,0.000000
0.010292,0.000000
0.010833,0.000000
0.011375,0.000000
0.011917,0.000000
0.012458,0.000000
0.013000,0.000000
0.013542,0.000000
0.014083,0.000000
0.014625,0.000000
0.015167,0.000000
0.015708,0.000000
0.016250,0.000000
0.016792,0.000000
0.017333,0.000000
0.017875,0.000000
0.018417,0.000000
0.018958,0.000000
0.019500,0.000000
0.020042,0.000000
0.020583,0.000000
0.021125,0.000000
0.021667,0.000000
0.022208,0.000000
0.022750,0.000000
0.023292,0.000000
0.023833,0.000000
0.024375,0.000000
0.024917,0.000000
0.025458,0.000000
0.026000,0.000000
0.026542,0.000000
0.027083,0.000000
0.027625,0.000000
0.028167,0.000000
0.028708,0.000000
0.029250,0.000000
0.029792,0.000000
0.030333,0.000000
0.030875,0.000000
0.031417,0.000000
0.031958,0.000000
0.032500,0.000000
0.033042,0.000000
0.033583,0.000000
0.034125,0.000000
0.034667,0.000000
0.035208,0.000000
0.035750,0.000000
0.036292,0.000000
0.036833,0.000000
0.037375,0.000000
0.037917,0.000000
0.038458,0.000000
0.039000,0.000000
0.039542,0.000000
0.040083,0.000000
0.040625,0.000000
0.041167,0.000000
0.041708,0.000000
0.042250,0.000000
0.042792,0.000000
0.043333,0.000000
0.043875,0.000000
0.044417,0.000000
0.044958,0.000000
0.045500,0.000000
0.046042,0.000000
0.046583,0.000000
0.047125,0.000000
0.047667,0.000000
0.048208,0.000000
0.048750,0.000000
0.049292,0.000000
0.049833,0.000000
0.050375,0.000000
0.050917,0.000000
0.051458,0.000000
0.052000,0.000000
0.052542,0.000000
0.053083,0.000000
0.053625,0.000000
0.054167,0.000000
0.054708,0.000000
0.055250,0.000000
0.055792,0.000000
0.056333,-0.000015
0.056875,0.000015
0.057417,-0.000015
0.057958,-0.000015
0.058500,0.000031
0.059042,-0.000046
0.059583,0.000000
0.060125,0.000015
0.060667,-0.000107
0.061208,0.000092
0.061750,-0.000015
0.062292,-0.000122
0.062833,0.000168
0.063375,-0.000061
0.063917,-0.000092
0.064458,0.000107
0.065000,-0.000031
0.065542,0.000015
