frequency_hz,magnitude,magnitude_normalized
0.000000,9.986923,0.023916
2.929688,9.973593,0.023884
5.859375,10.003104,0.023954
8.789062,10.143307,0.024290
11.718750,10.101588,0.024190
14.648438,10.147271,0.024300
17.578125,10.265640,0.024583
20.507812,10.345395,0.024774
23.437500,10.490830,0.025122
26.367188,11.239005,0.026914
29.296875,9.887049,0.023676
32.226562,11.513965,0.027572
35.156250,1.005252,0.002407
38.085938,24.430456,0.058503
41.015625,8.064069,0.019311
43.945312,7.940556,0.019015
46.875000,15.953960,0.038205
49.804688,16.666357,0.039911
52.734375,16.450199,0.039393
55.664062,15.753651,0.037725
58.593750,18.531488,0.044377
61.523438,15.082455,0.036118
64.453125,14.702732,0.035208
67.382812,17.003590,0.040718
70.312500,4.381895,0.010493
73.242188,12.198959,0.029213
76.171875,14.046740,0.033637
79.101562,23.861745,0.057141
82.031250,17.586049,0.042113
84.960938,16.362982,0.039184
87.890625,17.356906,0.041564
90.820312,17.197776,0.041183
93.750000,17.654725,0.042277
96.679688,20.747034,0.049683
99.609375,22.535560,0.053966
102.539062,24.634059,0.058991
105.468750,25.730346,0.061616
108.398438,29.875086,0.071541
111.328125,33.223077,0.079559
114.257812,40.100046,0.096027
117.187500,49.729975,0.119088
120.117188,61.190201,0.146531
123.046875,87.237446,0.208906
125.976562,141.700181,0.339327
128.906250,417.591684,1.000000
131.835938,407.386200,0.975561
134.765625,136.879767,0.327784
137.695312,82.091057,0.196582
140.625000,56.245572,0.134690
143.554688,45.208837,0.108261
146.484375,35.052353,0.083939
149.414062,28.576110,0.068431
152.343750,24.883139,0.059587
155.273438,21.528485,0.051554
158.203125,18.834624,0.045103
161.132812,17.098315,0.040945
164.062500,15.457374,0.037016
166.992188,13.659707,0.032711
169.921875,12.270102,0.029383
172.851562,10.263831,0.024579
175.781250,7.036287,0.016850
178.710938,13.792224,0.033028
181.640625,10.494763,0.025132
184.570312,9.673954,0.023166
187.500000,8.643596,0.020699
190.429688,8.463336,0.020267
193.359375,7.652043,0.018324
196.289062,7.261494,0.017389
199.218750,6.943433,0.016627
202.148438,6.349351,0.015205
205.078125,5.666397,0.013569
208.007812,5.574120,0.013348
210.937500,4.960737,0.011879
213.867188,7.363944,0.017634
216.796875,4.716198,0.011294
219.726562,4.333910,0.010378
222.656250,3.991250,0.009558
225.585938,3.413929,0.008175
228.515625,3.866404,0.009259
231.445312,3.356100,0.008037
234.375000,3.396765,0.008134
237.304688,3.227401,0.007729
240.234375,3.624043,0.008678
243.164062,3.737675,0.008951
246.093750,3.841149,0.009198
249.023438,5.777230,0.013835
251.953125,8.255497,0.019769
254.882812,13.378467,0.032037
257.812500,26.151470,0.062624
260.742188,276.607735,0.662388
263.671875,39.048558,0.093509
266.601562,18.967380,0.045421
269.531250,12.998369,0.031127
272.460938,10.398889,0.024902
275.390625,9.130282,0.021864
278.320312,8.523828,0.020412
281.250000,6.992917,0.016746
284.179688,6.316169,0.015125
287.109375,6.235123,0.014931
290.039062,5.475326,0.013112
292.968750,4.853830,0.011623
295.898438,4.872810,0.011669
298.828125,5.004708,0.011985
301.757812,4.479608,0.010727
304.687500,4.479912,0.010728
307.617188,2.943237,0.007048
310.546875,4.048730,0.009695
313.476562,4.004252,0.009589
316.406250,3.698098,0.008856
319.335938,3.811915,0.009128
322.265625,3.492171,0.008363
325.195312,3.648258,0.008736
328.125000,3.374938,0.008082
331.054688,3.140697,0.007521
333.984375,3.222671,0.007717
336.914062,3.155871,0.007557
339.843750,3.047825,0.007299
342.773438,2.794362,0.006692
345.703125,2.839779,0.006800
348.632812,2.695144,0.006454
351.562500,2.811375,0.006732
354.492188,2.763081,0.006617
357.421875,2.454000,0.005877
360.351562,2.862270,0.006854
363.281250,2.739423,0.006560
366.210938,2.339137,0.005601
369.140625,2.506790,0.006003
372.070312,2.656972,0.006363
375.000000,2.622717,0.006281
377.929688,2.594180,0.006212
380.859375,2.293485,0.005492
383.789062,2.396298,0.005738
386.718750,2.909128,0.006966
389.648438,3.193720,0.007648
392.578125,0.818735,0.001961
395.507812,1.842137,0.004411
398.437500,1.798167,0.004306
401.367188,1.500965,0.003594
404.296875,1.760951,0.004217
407.226562,1.829763,0.004382
410.156250,1.462468,0.003502
413.085938,1.599641,0.003831
416.015625,1.564397,0.003746
418.945312,1.779063,0.004260
421.875000,1.493319,0.003576
424.804688,1.364651,0.003268
427.734375,1.570115,0.003760
430.664062,1.511168,0.003619
433.593750,1.403272,0.003360
436.523438,1.670148,0.003999
439.453125,1.787362,0.004280
442.382812,1.481134,0.003547
445.312500,1.405814,0.003366
448.242188,1.676485,0.004015
451.171875,1.181450,0.002829
454.101562,1.441114,0.003451
457.031250,1.181141,0.002828
459.960938,1.641417,0.003931
462.890625,1.209968,0.002897
465.820312,1.333317,0.003193
468.750000,1.028941,0.002464
471.679688,1.432790,0.003431
474.609375,1.299070,0.003111
