frequency_hz,magnitude,magnitude_normalized
0.000000,0.250046,0.008980
2.929688,0.249677,0.008966
5.859375,0.247522,0.008889
8.789062,0.260990,0.009373
11.718750,0.251257,0.009023
14.648438,0.246220,0.008842
17.578125,0.270100,0.009700
20.507812,0.247561,0.008890
23.437500,0.177922,0.006390
26.367188,0.262598,0.009430
29.296875,0.331264,0.011896
32.226562,1.219240,0.043785
35.156250,4.419566,0.158716
38.085938,12.112632,0.434990
41.015625,7.444514,0.267348
43.945312,12.422844,0.446130
46.875000,3.086124,0.110829
49.804688,2.583523,0.092780
52.734375,4.534964,0.162860
55.664062,6.587309,0.236564
58.593750,7.158901,0.257091
61.523438,5.796849,0.208177
64.453125,3.050447,0.109548
67.382812,2.983770,0.107153
70.312500,3.817655,0.137100
73.242188,1.389595,0.049903
76.171875,0.884660,0.031770
79.101562,3.743617,0.134441
82.031250,4.573001,0.164226
84.960938,2.876774,0.103311
87.890625,1.794449,0.064442
90.820312,0.446103,0.016020
93.750000,0.952184,0.034195
96.679688,1.005525,0.036111
99.609375,1.579682,0.056730
102.539062,2.034922,0.073078
105.468750,4.673963,0.167852
108.398438,2.618655,0.094041
111.328125,1.730207,0.062135
114.257812,0.697933,0.025064
117.187500,1.921618,0.069009
120.117188,2.039027,0.073226
123.046875,2.436848,0.087512
125.976562,1.949768,0.070020
128.906250,1.930272,0.069320
131.835938,3.425802,0.123028
134.765625,1.502162,0.053946
137.695312,0.757513,0.027204
140.625000,2.434927,0.087443
143.554688,1.355187,0.048668
146.484375,0.902029,0.032394
149.414062,1.140339,0.040952
152.343750,0.497312,0.017860
155.273438,1.465367,0.052624
158.203125,0.412504,0.014814
161.132812,1.193546,0.042863
164.062500,0.733847,0.026354
166.992188,0.887937,0.031888
169.921875,1.237010,0.044424
172.851562,1.040158,0.037354
175.781250,0.892364,0.032047
178.710938,0.641176,0.023026
181.640625,0.500761,0.017983
184.570312,0.678337,0.024360
187.500000,0.940142,0.033762
190.429688,0.880681,0.031627
193.359375,0.512838,0.018417
196.289062,1.382408,0.049645
199.218750,0.918419,0.032982
202.148438,0.967505,0.034745
205.078125,0.552391,0.019838
208.007812,0.992706,0.035650
210.937500,0.483424,0.017361
213.867188,0.620946,0.022299
216.796875,0.495292,0.017787
219.726562,0.266876,0.009584
222.656250,0.377607,0.013561
225.585938,0.108483,0.003896
228.515625,0.205849,0.007392
231.445312,0.356368,0.012798
234.375000,0.444194,0.015952
237.304688,0.191310,0.006870
240.234375,0.760936,0.027327
243.164062,0.213113,0.007653
246.093750,0.451542,0.016216
249.023438,0.223872,0.008040
251.953125,0.358581,0.012877
254.882812,0.157960,0.005673
257.812500,0.209647,0.007529
260.742188,0.332633,0.011946
263.671875,0.601441,0.021599
266.601562,0.214947,0.007719
269.531250,0.160241,0.005755
272.460938,0.438661,0.015753
275.390625,0.394088,0.014153
278.320312,0.477774,0.017158
281.250000,0.328803,0.011808
284.179688,0.272057,0.009770
287.109375,0.482462,0.017326
290.039062,0.260688,0.009362
292.968750,0.343393,0.012332
295.898438,0.524512,0.018836
298.828125,0.318061,0.011422
301.757812,0.540328,0.019404
304.687500,0.816905,0.029337
307.617188,0.420388,0.015097
310.546875,0.107820,0.003872
313.476562,0.830151,0.029812
316.406250,0.065017,0.002335
319.335938,0.298240,0.010710
322.265625,0.363401,0.013050
325.195312,0.454721,0.016330
328.125000,0.703449,0.025262
331.054688,0.198621,0.007133
333.984375,0.485363,0.017430
336.914062,0.472238,0.016959
339.843750,0.541388,0.019442
342.773438,0.688275,0.024717
345.703125,0.488344,0.017537
348.632812,0.366392,0.013158
351.562500,1.240863,0.044562
354.492188,0.983745,0.035328
357.421875,1.380086,0.049562
360.351562,2.286418,0.082110
363.281250,2.654371,0.095324
366.210938,5.205019,0.186923
369.140625,27.845775,1.000000
372.070312,8.550667,0.307072
375.000000,3.723641,0.133724
377.929688,2.260636,0.081184
380.859375,1.789853,0.064277
383.789062,1.439067,0.051680
386.718750,1.211655,0.043513
389.648438,1.038757,0.037304
392.578125,0.709228,0.025470
395.507812,0.853395,0.030647
398.437500,1.014661,0.036439
401.367188,0.514895,0.018491
404.296875,0.527302,0.018937
407.226562,0.293722,0.010548
410.156250,0.582706,0.020926
413.085938,0.845370,0.030359
416.015625,0.330449,0.011867
418.945312,0.654013,0.023487
421.875000,0.504087,0.018103
424.804688,0.293636,0.010545
427.734375,0.374755,0.013458
430.664062,0.360131,0.012933
433.593750,0.393649,0.014137
436.523438,0.214540,0.007705
439.453125,0.282920,0.010160
442.382812,0.276124,0.009916
445.312500,0.397121,0.014261
448.242188,0.340416,0.012225
451.171875,0.178573,0.006413
454.101562,0.496891,0.017844
457.031250,0.335721,0.012056
459.960938,0.273119,0.009808
462.890625,0.258740,0.009292
465.820312,0.282091,0.010130
468.750000,0.346282,0.012436
471.679688,0.239783,0.008611
474.609375,0.426254,0.015308
477.539062,0.347970,0.012496
480.468750,0.205104,0.007366
483.398438,0.234890,0.008435
486.328125,0.235389,0.008453
489.257812,0.221975,0.007972
492.187500,0.261647,0.009396
495.117188,0.370495,0.013305
498.046875,0.209763,0.007533
500.976562,0.047349,0.001700
503.906250,0.290783,0.010443
506.835938,0.209440,0.007521
509.765625,0.203401,0.007305
512.695312,0.131172,0.004711
515.625000,0.409798,0.014717
518.554688,0.236868,0.008506
521.484375,0.100043,0.003593
524.414062,0.129134,0.004637
527.343750,0.166329,0.005973
530.273438,0.184990,0.006643
533.203125,0.249210,0.008950
536.132812,0.211438,0.007593
539.062500,0.242878,0.008722
541.992188,0.221416,0.007951
544.921875,0.083355,0.002993
547.851562,0.136057,0.004886
550.781250,0.146583,0.005264
553.710938,0.254733,0.009148
556.640625,0.189324,0.006799
559.570312,0.176876,0.006352
562.500000,0.261447,0.009389
565.429688,0.159287,0.005720
568.359375,0.079855,0.002868
571.289062,0.161004,0.005782
574.218750,0.089005,0.003196
577.148438,0.198378,0.007124
580.078125,0.156714,0.005628
583.007812,0.125243,0.004498
585.937500,0.066729,0.002396
588.867188,0.215344,0.007733
591.796875,0.168478,0.006050
594.726562,0.185711,0.006669
597.656250,0.188079,0.006754
600.585938,0.066699,0.002395
603.515625,0.063426,0.002278
606.445312,0.234909,0.008436
609.375000,0.105607,0.003793
612.304688,0.222065,0.007975
615.234375,0.159106,0.005714
618.164062,0.093198,0.003347
621.093750,0.183916,0.006605
624.023438,0.068360,0.002455
626.953125,0.136547,0.004904
629.882812,0.113547,0.004078
632.812500,0.179543,0.006448
635.742188,0.106848,0.003837
638.671875,0.065114,0.002338
641.601562,0.067958,0.002440
644.531250,0.030990,0.001113
647.460938,0.116943,0.004200
650.390625,0.084015,0.003017
653.320312,0.162047,0.005819
656.250000,0.098248,0.003528
659.179688,0.118098,0.004241
662.109375,0.094199,0.003383
665.039062,0.085293,0.003063
667.968750,0.059751,0.002146
670.898438,0.102559,0.003683
673.828125,0.048100,0.001727
676.757812,0.077209,0.002773
679.687500,0.080227,0.002881
682.617188,0.056098,0.002015
685.546875,0.008583,0.000308
688.476562,0.060155,0.002160
691.406250,0.117920,0.004235
694.335938,0.114570,0.004114
697.265625,0.140281,0.005038
700.195312,0.024151,0.000867
703.125000,0.069517,0.002496
706.054688,0.094632,0.003398
708.984375,0.086594,0.003110
711.914062,0.191485,0.006877
714.843750,0.190484,0.006841
717.773438,0.297191,0.010673
720.703125,0.123605,0.004439
723.632812,0.245050,0.008800
726.562500,0.350149,0.012575
729.492188,0.420806,0.015112
732.421875,0.338701,0.012163
735.351562,0.408427,0.014667
738.281250,1.700068,0.061053
741.210938,5.084281,0.182587
744.140625,1.883692,0.067647
747.070312,1.228256,0.044109
750.000000,0.872433,0.031331
752.929688,0.517999,0.018602
755.859375,0.318711,0.011446
758.789062,0.298543,0.010721
761.718750,0.354074,0.012716
764.648438,0.426776,0.015326
767.578125,0.351194,0.012612
770.507812,0.305131,0.010958
773.437500,0.258254,0.009274
776.367188,0.196989,0.007074
779.296875,0.169845,0.006099
782.226562,0.162932,0.005851
785.156250,0.281682,0.010116
788.085938,0.212263,0.007623
791.015625,0.158219,0.005682
793.945312,0.247567,0.008891
796.875000,0.220561,0.007921
799.804688,0.129161,0.004638
802.734375,0.191182,0.006866
805.664062,0.242827,0.008720
808.593750,0.089116,0.003200
811.523438,0.256210,0.009201
814.453125,0.127989,0.004596
817.382812,0.135007,0.004848
820.312500,0.189603,0.006809
823.242188,0.129785,0.004661
826.171875,0.163850,0.005884
829.101562,0.148758,0.005342
832.031250,0.260710,0.009363
834.960938,0.172129,0.006181
837.890625,0.219711,0.007890
840.820312,0.085845,0.003083
843.750000,0.163805,0.005883
846.679688,0.192560,0.006915
849.609375,0.181171,0.006506
852.539062,0.161589,0.005803
855.468750,0.126680,0.004549
858.398438,0.168134,0.006038
861.328125,0.136875,0.004915
864.257812,0.079750,0.002864
867.187500,0.180292,0.006475
870.117188,0.191718,0.006885
873.046875,0.143314,0.005147
875.976562,0.147466,0.005296
878.906250,0.211234,0.007586
881.835938,0.111377,0.004000
884.765625,0.141645,0.005087
887.695312,0.137397,0.004934
890.625000,0.157822,0.005668
893.554688,0.159134,0.005715
896.484375,0.108229,0.003887
899.414062,0.135710,0.004874
902.343750,0.132447,0.004756
905.273438,0.176493,0.006338
908.203125,0.144080,0.005174
911.132812,0.073923,0.002655
914.062500,0.114404,0.004108
916.992188,0.265540,0.009536
919.921875,0.135206,0.004856
922.851562,0.118098,0.004241
925.781250,0.125008,0.004489
928.710938,0.155577,0.005587
931.640625,0.104414,0.003750
934.570312,0.116458,0.004182
937.500000,0.137285,0.004930
940.429688,0.229397,0.008238
943.359375,0.121712,0.004371
946.289062,0.090209,0.003240
949.218750,0.209509,0.007524
952.148438,0.173415,0.006228
955.078125,0.178225,0.006400
958.007812,0.208399,0.007484
960.937500,0.109587,0.003936
963.867188,0.069678,0.002502
966.796875,0.173084,0.006216
969.726562,0.322987,0.011599
972.656250,0.150304,0.005398
975.585938,0.050383,0.001809
978.515625,0.185718,0.006670
981.445312,0.010139,0.000364
984.375000,0.142760,0.005127
987.304688,0.206978,0.007433
990.234375,0.101638,0.003650
993.164062,0.113026,0.004059
996.093750,0.074741,0.002684
999.023438,0.088297,0.003171
1001.953125,0.109330,0.003926
1004.882812,0.113301,0.004069
1007.812500,0.100132,0.003596
1010.742188,0.208563,0.007490
1013.671875,0.223561,0.008029
1016.601562,0.152115,0.005463
1019.531250,0.157240,0.005647
1022.460938,0.143331,0.005147
1025.390625,0.135522,0.004867
1028.320312,0.126764,0.004552
1031.250000,0.093833,0.003370
1034.179688,0.151741,0.005449
1037.109375,0.118210,0.004245
1040.039062,0.150537,0.005406
1042.968750,0.195188,0.007010
1045.898438,0.099544,0.003575
1048.828125,0.111556,0.004006
