frequency_hz,magnitude,magnitude_normalized
0.000000,0.963211,0.011931
11.718750,0.932673,0.011552
23.437500,0.709222,0.008785
35.156250,5.439741,0.067379
46.875000,8.360054,0.103551
58.593750,6.187804,0.076645
70.312500,6.373263,0.078942
82.031250,12.235151,0.151550
93.750000,1.714854,0.021241
105.468750,3.355856,0.041567
117.187500,2.401332,0.029744
128.906250,2.773926,0.034359
140.625000,2.396007,0.029678
152.343750,2.911765,0.036066
164.062500,3.651968,0.045235
175.781250,3.728418,0.046182
187.500000,4.367328,0.054096
199.218750,4.288759,0.053122
210.937500,6.636094,0.082197
222.656250,7.851172,0.097248
234.375000,10.140732,0.125607
246.093750,18.628734,0.230743
257.812500,80.733544,1.000000
269.531250,34.263139,0.424398
281.250000,13.754338,0.170367
292.968750,8.663105,0.107305
304.687500,5.695399,0.070546
316.406250,5.258919,0.065139
328.125000,4.186457,0.051855
339.843750,3.461904,0.042881
351.562500,3.085271,0.038215
363.281250,2.626269,0.032530
375.000000,2.363369,0.029274
386.718750,1.898887,0.023520
398.437500,1.910436,0.023663
410.156250,1.699996,0.021057
421.875000,1.780641,0.022056
433.593750,1.436989,0.017799
445.312500,1.192070,0.014765
457.031250,0.890287,0.011027
468.750000,0.659382,0.008167
480.468750,0.470651,0.005830
492.187500,3.983320,0.049339
503.906250,1.470000,0.018208
515.625000,3.251623,0.040276
527.343750,6.051049,0.074951
539.062500,2.241739,0.027767
550.781250,1.852683,0.022948
562.500000,1.278624,0.015838
574.218750,1.374335,0.017023
585.937500,1.335976,0.016548
597.656250,1.109475,0.013742
609.375000,1.079540,0.013372
621.093750,1.032296,0.012786
632.812500,0.947291,0.011734
644.531250,0.923781,0.011442
656.250000,0.821358,0.010174
667.968750,0.909481,0.011265
679.687500,0.822999,0.010194
691.406250,0.789564,0.009780
703.125000,0.778467,0.009642
714.843750,0.783913,0.009710
726.562500,0.729189,0.009032
738.281250,0.740662,0.009174
750.000000,0.665521,0.008243
761.718750,0.655486,0.008119
773.437500,0.680230,0.008426
785.156250,0.495252,0.006134
796.875000,0.685980,0.008497
808.593750,0.583519,0.007228
820.312500,0.637563,0.007897
832.031250,0.575683,0.007131
843.750000,0.604337,0.007486
855.468750,0.580401,0.007189
867.187500,0.590523,0.007314
878.906250,0.538968,0.006676
890.625000,0.512896,0.006353
902.343750,0.567633,0.007031
914.062500,0.525551,0.006510
925.781250,0.556202,0.006889
937.500000,0.515142,0.006381
949.218750,0.510077,0.006318
960.937500,0.422769,0.005237
972.656250,0.300279,0.003719
984.375000,0.302202,0.003743
996.093750,0.813569,0.010077
1007.812500,0.699717,0.008667
1019.531250,0.665724,0.008246
1031.250000,0.712103,0.008820
1042.968750,1.203162,0.014903
1054.687500,0.135080,0.001673
1066.406250,0.290055,0.003593
1078.125000,0.281529,0.003487
1089.843750,0.372149,0.004610
1101.562500,0.379350,0.004699
1113.281250,0.346806,0.004296
1125.000000,0.415707,0.005149
1136.718750,0.341560,0.004231
1148.437500,0.347737,0.004307
1160.156250,0.347787,0.004308
1171.875000,0.352970,0.004372
1183.593750,0.374965,0.004644
1195.312500,0.387494,0.004800
1207.031250,0.375721,0.004654
1218.750000,0.316520,0.003921
1230.468750,0.292447,0.003622
1242.187500,0.365919,0.004532
1253.906250,0.290377,0.003597
1265.625000,0.314270,0.003893
1277.343750,0.348484,0.004316
1289.062500,0.274316,0.003398
1300.781250,0.311442,0.003858
1312.500000,0.985938,0.012212
1324.218750,0.346934,0.004297
1335.937500,0.310378,0.003844
1347.656250,0.304984,0.003778
1359.375000,0.348742,0.004320
1371.093750,0.288967,0.003579
1382.812500,0.270215,0.003347
1394.531250,0.303253,0.003756
1406.250000,0.247401,0.003064
1417.968750,0.244396,0.003027
1429.687500,0.249325,0.003088
1441.406250,0.221600,0.002745
1453.125000,0.206491,0.002558
1464.843750,0.131229,0.001625
1476.562500,0.090760,0.001124
1488.281250,1.855921,0.022988
1500.000000,0.576621,0.007142
1511.718750,0.416291,0.005156
1523.437500,0.360265,0.004462
1535.156250,0.362375,0.004489
1546.875000,0.321282,0.003980
1558.593750,0.289920,0.003591
1570.312500,0.402046,0.004980
1582.031250,0.665023,0.008237
1593.750000,0.447288,0.005540
1605.468750,0.321690,0.003985
1617.187500,0.350410,0.004340
1628.906250,0.337660,0.004182
1640.625000,0.311393,0.003857
1652.343750,0.304575,0.003773
1664.062500,0.297807,0.003689
1675.781250,0.314806,0.003899
1687.500000,0.278636,0.003451
1699.218750,0.304322,0.003769
1710.937500,0.293903,0.003640
1722.656250,0.314636,0.003897
1734.375000,0.258079,0.003197
1746.093750,0.276250,0.003422
1757.812500,0.288345,0.003572
1769.531250,0.258133,0.003197
1781.250000,0.274310,0.003398
1792.968750,0.286632,0.003550
1804.687500,0.320652,0.003972
1816.406250,0.288540,0.003574
1828.125000,0.319211,0.003954
1839.843750,0.598759,0.007416
1851.562500,0.089384,0.001107
1863.281250,0.164043,0.002032
1875.000000,0.211712,0.002622
1886.718750,0.210849,0.002612
1898.437500,0.195773,0.002425
1910.156250,0.214402,0.002656
1921.875000,0.252747,0.003131
1933.593750,0.232604,0.002881
1945.312500,0.253230,0.003137
1957.031250,0.279318,0.003460
1968.750000,0.282969,0.003505
1980.468750,0.332170,0.004114
1992.187500,0.121874,0.001510
2003.906250,0.168289,0.002084
2015.625000,0.198617,0.002460
2027.343750,0.218355,0.002705
2039.062500,0.178386,0.002210
2050.781250,0.190182,0.002356
2062.500000,0.188735,0.002338
2074.218750,0.205951,0.002551
2085.937500,0.212766,0.002635
2097.656250,0.178436,0.002210
2109.375000,0.186216,0.002307
2121.093750,0.181364,0.002246
2132.812500,0.167623,0.002076
2144.531250,0.181034,0.002242
2156.250000,0.194722,0.002412
2167.968750,0.187846,0.002327
2179.687500,0.191798,0.002376
2191.406250,0.188091,0.002330
2203.125000,0.167853,0.002079
2214.843750,0.187520,0.002323
2226.562500,0.213869,0.002649
2238.281250,0.178029,0.002205
2250.000000,0.190487,0.002359
2261.718750,0.186780,0.002314
2273.437500,0.210943,0.002613
2285.156250,0.175013,0.002168
2296.875000,0.186311,0.002308
2308.593750,0.174316,0.002159
2320.312500,0.186803,0.002314
2332.031250,0.182354,0.002259
2343.750000,0.160426,0.001987
2355.468750,0.213967,0.002650
2367.187500,0.197529,0.002447
2378.906250,0.363702,0.004505
2390.625000,0.108743,0.001347
2402.343750,0.174749,0.002165
2414.062500,0.135622,0.001680
2425.781250,0.157141,0.001946
2437.500000,0.149770,0.001855
2449.218750,0.144657,0.001792
2460.937500,0.168143,0.002083
2472.656250,0.174396,0.002160
2484.375000,0.164203,0.002034
2496.093750,0.157872,0.001955
2507.812500,0.176381,0.002185
2519.531250,0.198598,0.002460
2531.250000,0.150013,0.001858
2542.968750,0.156497,0.001938
2554.687500,0.152840,0.001893
2566.406250,0.151179,0.001873
2578.125000,0.172020,0.002131
2589.843750,0.137642,0.001705
2601.562500,0.160494,0.001988
2613.281250,0.165169,0.002046
2625.000000,0.193408,0.002396
2636.718750,0.152097,0.001884
2648.437500,0.206583,0.002559
2660.156250,0.092425,0.001145
2671.875000,0.132248,0.001638
2683.593750,0.126176,0.001563
2695.312500,0.144593,0.001791
2707.031250,0.155020,0.001920
2718.750000,0.151447,0.001876
2730.468750,0.153330,0.001899
2742.187500,0.147468,0.001827
2753.906250,0.133756,0.001657
2765.625000,0.148070,0.001834
