time_sec,amplitude
0.000000,0.000000
0.000833,0.000000
0.001667,0.000000
0.002500,0.000000
0.003333,0.000000
0.004167,0.000000
0.005000,0.000000
0.005833,0.000000
0.006667,0.000000
0.007500,0.000000
0.008333,0.000000
0.009167,0.000000
0.010000,0.000000
0.010833,0.000000
0.011667,0.000000
0.012500,0.000000
0.013333,0.000000
0.014167,0.000000
0.015000,0.000000
0.015833,0.000000
0.016667,0.000000
0.017500,0.000000
0.018333,0.000000
0.019167,0.000000
0.020000,0.000000
0.020833,0.000000
0.021667,0.000000
0.022500,0.000000
0.023333,0.000000
0.024167,0.000000
0.025000,0.000000
0.025833,0.000000
0.026667,0.000000
0.027500,0.000000
0.028333,0.000000
0.029167,0.000000
0.030000,0.000000
0.030833,0.000000
0.031667,0.000000
0.032500,0.000000
0.033333,-0.000015
0.034167,-0.000015
0.035000,-0.000015
0.035833,-0.000031
0.036667,-0.000015
0.037500,-0.000015
0.038333,0.000000
0.039167,-0.000031
0.040000,-0.000076
0.040833,-0.000015
0.041667,0.000000
0.042500,0.000000
0.043333,0.000000
0.044167,0.000000
0.045000,0.000000
0.045833,-0.000015
0.046667,0.000015
0.047500,0.000015
0.048333,0.000031
0.049167,0.000046
0.050000,0.000061
0.050833,0.000031
0.051667,0.000076
0.052500,0.000015
0.053333,0.000000
0.054167,0.000000
0.055000,-0.000076
0.055833,-0.000092
0.056667,-0.000092
0.057500,-0.000031
0.058333,-0.000031
0.059167,0.000046
0.060000,0.000000
0.060833,0.000046
0.061667,-0.000015
0.062500,0.000061
0.063333,-0.000015
0.064167,0.000015
0.065000,0.000000
0.065833,-0.000137
0.066667,-0.000168
0.067500,-0.000259
0.068333,-0.000229
0.069167,-0.000107
0.070000,-0.000122
0.070833,-0.000168
0.071667,-0.000153
0.072500,-0.000137
0.073333,-0.000031
0.074167,0.000168
0.075000,0.000000
0.075833,0.000275
0.076667,0.000397
0.077500,0.000443
0.078333,0.000366
0.079167,0.000565
0.080000,0.000626
0.080833,0.000504
0.081667,0.000595
0.082500,0.000580
0.083333,0.000244
0.084167,0.000580
0.085000,0.000229
0.085833,-0.000259
0.086667,-0.000671
0.087500,-0.000961
0.088333,-0.001373
0.089167,-0.001450
0.090000,-0.001144
0.090833,-0.000839
0.091667,-0.000900
0.092500,-0.001007
0.093333,0.000580
0.094167,-0.000687
0.095000,-0.000687
0.095833,-0.001526
0.096667,-0.000610
0.097500,0.000137
0.098333,0.000534
0.099167,0.000900
0.100000,0.001205
0.100833,0.001846
0.101667,0.002365
0.102500,0.002808
0.103333,0.003113
0.104167,0.002853
0.105000,0.002991
0.105833,0.002869
0.106667,0.002350
0.107500,0.001389
0.108333,0.000275
0.109167,-0.000626
0.110000,-0.001709
0.110833,-0.001663
0.111667,-0.002014
0.112500,-0.002777
0.113333,-0.003204
0.114167,-0.003006
0.115000,-0.003021
0.115833,-0.002441
0.116667,-0.002350
0.117500,-0.001984
0.118333,-0.002228
0.119167,-0.002365
0.120000,-0.002350
0.120833,-0.001236
0.121667,-0.000504
0.122500,0.000763
0.123333,0.001740
0.124167,0.002594
0.125000,0.003677
0.125833,0.004425
0.126667,0.004883
0.127500,0.004654
0.128333,0.004471
0.129167,0.003876
0.130000,0.003586
0.130833,0.002823
0.131667,0.001709
0.132500,0.000122
0.133333,-0.001373
0.134167,-0.001846
0.135000,-0.002914
0.135833,-0.003311
0.136667,-0.003418
0.137500,-0.003693
0.138333,-0.003220
0.139167,-0.003128
0.140000,-0.002808
0.140833,-0.002609
0.141667,-0.001999
0.142500,-0.001984
0.143333,-0.001434
0.144167,-0.000626
0.145000,-0.000183
0.145833,0.000183
0.146667,0.000626
0.147500,0.001144
0.148333,0.001938
0.149167,0.002396
0.150000,0.002869
0.150833,0.003006
0.151667,0.003113
0.152500,0.003143
0.153333,0.002747
0.154167,0.002365
0.155000,0.001755
0.155833,0.001083
0.156667,0.000397
0.157500,-0.000366
0.158333,-0.000595
0.159167,-0.001205
0.160000,-0.001816
0.160833,-0.001938
0.161667,-0.002014
0.162500,-0.002197
0.163333,-0.002121
0.164167,-0.002228
0.165000,-0.001724
0.165833,-0.001526
0.166667,-0.001114
0.167500,-0.000900
0.168333,-0.000732
0.169167,-0.000214
0.170000,0.000290
0.170833,0.000290
0.171667,0.000778
0.172500,0.001160
0.173333,0.001526
0.174167,0.001587
0.175000,0.001450
0.175833,0.001205
0.176667,0.001007
0.177500,0.000992
0.178333,0.000870
0.179167,0.000916
0.180000,0.000565
0.180833,0.000504
0.181667,0.000580
0.182500,0.000397
0.183333,0.000473
0.184167,0.000610
0.185000,0.000351
0.185833,-0.000031
0.186667,-0.000748
0.187500,-0.001236
0.188333,-0.001175
0.189167,-0.001358
0.190000,-0.001282
0.190833,-0.001053
0.191667,-0.000885
0.192500,-0.001205
0.193333,-0.001297
0.194167,-0.000946
0.195000,-0.000793
0.195833,-0.000732
0.196667,-0.000290
0.197500,-0.000031
0.198333,0.000168
0.199167,0.000397
0.200000,0.000259
0.200833,0.000671
0.201667,0.000763
0.202500,0.001114
0.203333,0.001251
0.204167,0.001083
0.205000,0.001617
0.205833,0.001709
0.206667,0.001541
0.207500,0.001678
0.208333,0.001556
0.209167,0.001175
0.210000,0.000259
0.210833,-0.000290
0.211667,-0.000656
0.212500,-0.001236
0.213333,-0.001526
0.214167,-0.001877
0.215000,-0.001831
0.215833,-0.001648
0.216667,-0.001450
0.217500,-0.001160
0.218333,-0.001099
0.219167,-0.000687
0.220000,0.000061
0.220833,0.000092
0.221667,0.000473
0.222500,0.000946
0.223333,0.000824
0.224167,0.001144
0.225000,0.001007
0.225833,0.000961
0.226667,0.000504
0.227500,0.000305
0.228333,-0.000214
0.229167,-0.000336
0.230000,-0.000168
0.230833,-0.000092
0.231667,0.000000
0.232500,-0.000092
0.233333,-0.000336
0.234167,-0.000443
0.235000,-0.000778
0.235833,-0.000656
0.236667,-0.000626
0.237500,-0.000473
0.238333,-0.000458
0.239167,-0.000320
0.240000,-0.000305
0.240833,-0.000107
0.241667,0.000290
0.242500,0.000687
0.243333,0.000824
0.244167,0.001099
0.245000,0.001617
0.245833,0.001785
0.246667,0.001404
0.247500,0.001312
0.248333,0.000961
0.249167,0.000244
0.250000,0.000107
0.250833,-0.000534
0.251667,-0.000687
0.252500,-0.001221
0.253333,-0.001740
0.254167,-0.002289
0.255000,-0.002213
0.255833,-0.002045
0.256667,-0.001892
0.257500,-0.001572
0.258333,-0.001144
0.259167,-0.000809
0.260000,-0.000610
0.260833,0.000015
0.261667,0.000351
0.262500,0.000641
0.263333,0.001511
0.264167,0.001892
0.265000,0.002121
0.265833,0.002075
0.266667,0.002151
0.267500,0.001877
0.268333,0.001831
0.269167,0.001450
0.270000,0.001022
0.270833,0.000641
0.271667,0.000214
0.272500,-0.000259
0.273333,-0.000916
0.274167,-0.001389
0.275000,-0.001678
0.275833,-0.001877
0.276667,-0.002289
0.277500,-0.002258
0.278333,-0.001801
0.279167,-0.001648
0.280000,-0.001358
0.280833,-0.000839
0.281667,-0.000229
0.282500,0.000061
0.283333,0.000671
0.284167,0.001022
0.285000,0.001190
0.285833,0.001831
0.286667,0.002151
0.287500,0.002380
0.288333,0.002197
0.289167,0.002136
0.290000,0.002090
0.290833,0.001404
0.291667,0.000504
0.292500,-0.000015
0.293333,-0.000610
0.294167,-0.001266
0.295000,-0.002060
0.295833,-0.002884
0.296667,-0.003159
0.297500,-0.003296
0.298333,-0.002747
0.299167,-0.002701
0.300000,-0.002243
0.300833,-0.001724
0.301667,-0.001236
0.302500,-0.000778
0.303333,-0.000122
0.304167,0.000198
0.305000,0.000977
0.305833,0.001907
0.306667,0.002563
0.307500,0.002792
0.308333,0.003311
0.309167,0.003525
0.310000,0.003601
0.310833,0.003677
0.311667,0.003922
0.312500,0.003479
0.313333,0.002975
0.314167,0.002380
0.315000,0.001266
0.315833,0.000229
0.316667,-0.001099
0.317500,-0.002396
0.318333,-0.003433
0.319167,-0.004181
0.320000,-0.005157
0.320833,-0.005890
0.321667,-0.006042
0.322500,-0.005508
0.323333,-0.004837
0.324167,-0.004013
0.325000,-0.002502
0.325833,-0.001434
0.326667,0.000122
0.327500,0.001556
0.328333,0.002747
0.329167,0.003342
0.330000,0.004135
0.330833,0.004517
0.331667,0.004715
0.332500,0.004578
0.333333,0.004379
0.334167,0.003967
0.335000,0.003494
0.335833,0.002487
0.336667,0.001572
0.337500,0.000290
0.338333,-0.000504
0.339167,-0.001404
0.340000,-0.002243
0.340833,-0.002975
0.341667,-0.003494
0.342500,-0.003586
0.343333,-0.003540
0.344167,-0.003510
0.345000,-0.002838
0.345833,-0.002411
0.346667,-0.001541
0.347500,-0.001282
0.348333,-0.000320
0.349167,0.000565
0.350000,0.001221
0.350833,0.001892
0.351667,0.002106
0.352500,0.002274
0.353333,0.002441
0.354167,0.002151
0.355000,0.001709
0.355833,0.001389
0.356667,0.000732
0.357500,0.000336
0.358333,-0.000168
0.359167,-0.000488
0.360000,-0.000870
0.360833,-0.001083
0.361667,-0.001114
0.362500,-0.000900
0.363333,-0.000961
0.364167,-0.000336
0.365000,-0.000031
0.365833,0.000061
0.366667,-0.000031
0.367500,-0.000366
0.368333,-0.000336
0.369167,-0.000031
0.370000,0.000412
0.370833,0.000137
0.371667,0.000504
0.372500,0.000443
0.373333,0.000534
0.374167,0.000351
0.375000,0.000168
0.375833,0.000168
0.376667,0.000092
0.377500,-0.000015
0.378333,0.000000
0.379167,-0.000381
0.380000,-0.000397
0.380833,-0.000671
0.381667,-0.000381
0.382500,-0.000519
0.383333,-0.000443
0.384167,-0.000687
0.385000,-0.000473
0.385833,-0.000031
0.386667,-0.000015
0.387500,0.000031
0.388333,0.000015
0.389167,0.000214
0.390000,0.000351
0.390833,0.000397
0.391667,0.001099
0.392500,0.001175
0.393333,0.001312
0.394167,0.001419
0.395000,0.001099
0.395833,0.000275
0.396667,0.000244
0.397500,-0.000488
0.398333,-0.000412
0.399167,-0.000198
0.400000,-0.000565
0.400833,-0.000732
0.401667,-0.000961
0.402500,-0.000793
0.403333,-0.000961
0.404167,-0.001389
0.405000,-0.001160
0.405833,-0.001160
0.406667,-0.001083
0.407500,-0.000885
0.408333,-0.000916
0.409167,-0.000977
0.410000,-0.000244
0.410833,0.000198
0.411667,0.000763
0.412500,0.000656
0.413333,0.000854
0.414167,0.001480
0.415000,0.001709
0.415833,0.002304
0.416667,0.002594
0.417500,0.002686
0.418333,0.003021
0.419167,0.002716
0.420000,0.002151
0.420833,0.001511
0.421667,0.000656
0.422500,-0.000137
0.423333,-0.001007
0.424167,-0.001694
0.425000,-0.002411
0.425833,-0.003357
0.426667,-0.003571
0.427500,-0.003815
0.428333,-0.003403
0.429167,-0.003586
0.430000,-0.003296
0.430833,-0.002594
0.431667,-0.001633
0.432500,-0.000732
0.433333,-0.000168
0.434167,0.000305
0.435000,0.001144
0.435833,0.001923
0.436667,0.002472
0.437500,0.003006
0.438333,0.002991
0.439167,0.003159
0.440000,0.003128
0.440833,0.002777
0.441667,0.002319
0.442500,0.002151
0.443333,0.001450
0.444167,0.001083
0.445000,0.000641
0.445833,-0.000092
0.446667,-0.000565
0.447500,-0.000961
0.448333,-0.001373
0.449167,-0.001465
0.450000,-0.001709
0.450833,-0.002304
0.451667,-0.002487
0.452500,-0.002472
0.453333,-0.002335
0.454167,-0.002289
0.455000,-0.001617
0.455833,-0.001129
0.456667,-0.000702
0.457500,-0.000046
0.458333,0.000305
0.459167,-0.000305
0.460000,-0.000061
0.460833,-0.000290
0.461667,0.000168
0.462500,0.000107
0.463333,0.000687
0.464167,0.001434
0.465000,0.001846
0.465833,0.002151
0.466667,0.002365
0.467500,0.002014
0.468333,0.001831
0.469167,0.001572
0.470000,0.001083
0.470833,0.000702
0.471667,0.000595
0.472500,0.000107
0.473333,0.000031
0.474167,-0.000275
0.475000,-0.000916
0.475833,-0.001175
0.476667,-0.001450
0.477500,-0.001434
0.478333,-0.001450
0.479167,-0.001846
0.480000,-0.001755
0.480833,-0.001602
0.481667,-0.001358
0.482500,-0.001068
0.483333,-0.000549
0.484167,-0.000412
0.485000,-0.000031
0.485833,0.000427
0.486667,0.001022
0.487500,0.001053
0.488333,0.000885
0.489167,0.000854
0.490000,0.001282
0.490833,0.001251
0.491667,0.001465
0.492500,0.000946
0.493333,0.000473
0.494167,0.000122
0.495000,0.000046
0.495833,-0.000290
0.496667,-0.000397
0.497500,-0.000305
0.498333,-0.000092
0.499167,-0.000092
0.500000,-0.000275
0.500833,-0.000259
0.501667,-0.000244
0.502500,0.000015
0.503333,0.000229
0.504167,0.000183
0.505000,0.000198
0.505833,0.000244
0.506667,-0.000015
0.507500,-0.000320
0.508333,-0.000458
0.509167,-0.000992
0.510000,-0.000824
0.510833,-0.000610
0.511667,-0.000198
0.512500,0.000092
0.513333,0.000031
0.514167,0.000244
0.515000,0.000122
0.515833,-0.000122
0.516667,-0.000244
0.517500,-0.000717
0.518333,-0.000992
0.519167,-0.000946
0.520000,-0.000900
0.520833,-0.000610
0.521667,0.000015
0.522500,0.000336
0.523333,0.000854
0.524167,0.001572
0.525000,0.002045
0.525833,0.002396
0.526667,0.002487
0.527500,0.002258
0.528333,0.001862
0.529167,0.001587
0.530000,0.001465
0.530833,0.000931
0.531667,0.000198
0.532500,-0.000275
0.533333,-0.000641
0.534167,-0.001297
0.535000,-0.002335
0.535833,-0.002533
0.536667,-0.002808
0.537500,-0.003067
0.538333,-0.003342
0.539167,-0.003220
0.540000,-0.003510
0.540833,-0.003296
0.541667,-0.002457
0.542500,-0.001617
0.543333,-0.000519
0.544167,0.000839
0.545000,0.001831
0.545833,0.002625
0.546667,0.003326
0.547500,0.003357
0.548333,0.003525
0.549167,0.003601
0.550000,0.003540
0.550833,0.003250
0.551667,0.003006
0.552500,0.002457
0.553333,0.001968
0.554167,0.001526
0.555000,0.000687
0.555833,0.000183
0.556667,-0.000183
0.557500,-0.001053
0.558333,-0.001526
0.559167,-0.002411
0.560000,-0.003082
0.560833,-0.003357
0.561667,-0.003448
0.562500,-0.003723
0.563333,-0.003616
0.564167,-0.002731
0.565000,-0.002197
0.565833,-0.001709
0.566667,-0.001114
0.567500,-0.000565
0.568333,-0.000458
0.569167,0.000092
0.570000,0.000961
0.570833,0.001434
0.571667,0.002426
0.572500,0.002762
0.573333,0.003357
0.574167,0.003601
0.575000,0.003189
0.575833,0.002762
0.576667,0.002335
0.577500,0.001465
0.578333,0.001022
0.579167,0.000275
0.580000,-0.000519
0.580833,-0.000839
0.581667,-0.000916
0.582500,-0.001450
0.583333,-0.001587
0.584167,-0.001556
0.585000,-0.001495
0.585833,-0.001602
0.586667,-0.001053
0.587500,-0.001007
0.588333,-0.000778
0.589167,-0.000580
0.590000,-0.000214
0.590833,-0.000015
0.591667,0.000244
0.592500,0.000488
0.593333,0.000641
0.594167,0.000687
0.595000,0.000839
0.595833,0.001053
0.596667,0.000961
0.597500,0.000717
0.598333,0.000763
0.599167,0.000854
0.600000,0.000504
0.600833,0.000900
0.601667,0.000198
0.602500,0.000183
0.603333,-0.000198
0.604167,-0.000580
0.605000,-0.000748
0.605833,-0.000977
0.606667,-0.001389
0.607500,-0.001801
0.608333,-0.002243
0.609167,-0.002197
0.610000,-0.001770
0.610833,-0.001205
0.611667,-0.000641
0.612500,-0.000137
0.613333,-0.000092
0.614167,0.000656
0.615000,0.000793
0.615833,0.001480
0.616667,0.001694
0.617500,0.002029
0.618333,0.002243
0.619167,0.002289
0.620000,0.002350
0.620833,0.002350
0.621667,0.002151
0.622500,0.001907
0.623333,0.001221
0.624167,0.000443
0.625000,-0.000336
0.625833,-0.001053
0.626667,-0.001770
0.627500,-0.002243
0.628333,-0.002197
0.629167,-0.002274
0.630000,-0.001923
0.630833,-0.001526
0.631667,-0.001251
0.632500,-0.001358
0.633333,-0.001083
0.634167,-0.000671
0.635000,-0.000839
0.635833,-0.000534
0.636667,-0.000214
0.637500,-0.000031
0.638333,0.000366
0.639167,0.000595
0.640000,0.000488
0.640833,0.001022
0.641667,0.001434
0.642500,0.002243
0.643333,0.001938
0.644167,0.001740
0.645000,0.001755
0.645833,0.001785
0.646667,0.001312
0.647500,0.000977
0.648333,0.000549
0.649167,-0.000046
0.650000,-0.000473
0.650833,-0.000778
0.651667,-0.001251
0.652500,-0.001663
0.653333,-0.002075
0.654167,-0.001770
0.655000,-0.001556
0.655833,-0.001221
0.656667,-0.000778
0.657500,-0.000732
0.658333,-0.000305
0.659167,0.000137
0.660000,-0.000244
0.660833,-0.000305
0.661667,-0.000168
0.662500,-0.000122
0.663333,-0.000198
0.664167,0.000214
0.665000,0.000900
0.665833,0.001343
0.666667,0.001434
0.667500,0.001831
0.668333,0.001633
0.669167,0.001312
0.670000,0.000702
0.670833,-0.000580
0.671667,-0.000824
0.672500,-0.001114
0.673333,-0.001068
0.674167,-0.000763
0.675000,-0.000259
0.675833,0.000046
0.676667,-0.000061
0.677500,0.000275
0.678333,0.000183
0.679167,0.000290
0.680000,0.000092
0.680833,-0.000061
0.681667,0.000076
0.682500,0.000015
0.683333,0.000076
0.684167,-0.000137
0.685000,-0.000153
0.685833,-0.000534
0.686667,-0.000763
0.687500,-0.001144
0.688333,-0.001404
0.689167,-0.001389
0.690000,-0.001190
0.690833,-0.000763
0.691667,-0.000519
0.692500,-0.000214
0.693333,-0.000153
0.694167,0.000061
0.695000,0.000687
0.695833,0.001480
0.696667,0.001358
0.697500,0.001694
0.698333,0.002106
0.699167,0.002411
0.700000,0.002258
0.700833,0.001968
0.701667,0.001846
0.702500,0.000931
0.703333,0.000214
0.704167,-0.000458
0.705000,-0.000595
0.705833,-0.001007
0.706667,-0.001312
0.707500,-0.001282
0.708333,-0.001495
0.709167,-0.001694
0.710000,-0.002029
0.710833,-0.002197
0.711667,-0.002075
0.712500,-0.002243
0.713333,-0.002014
0.714167,-0.001404
0.715000,-0.000992
0.715833,-0.000534
0.716667,0.000305
0.717500,0.000549
0.718333,0.001038
0.719167,0.001236
0.720000,0.001495
0.720833,0.001694
0.721667,0.002106
0.722500,0.002258
0.723333,0.002258
0.724167,0.001770
0.725000,0.001755
0.725833,0.001755
0.726667,0.001648
0.727500,0.000824
0.728333,0.000198
0.729167,-0.000061
0.730000,-0.000244
0.730833,-0.000427
0.731667,-0.000381
0.732500,-0.000916
0.733333,-0.001343
0.734167,-0.001785
0.735000,-0.002121
0.735833,-0.002716
